"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
984856																																											0	26	1500	0	6000	true	0	0	0	26	0	0	866	1	0	0	false	0	0	0	1500	3500	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tiptonlathambank.com	
985451																																											1933	295	0	32	0	true	1901	0	0	0	0	295	1291	1	32	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.exchange-bank.com	
985554																																											0	0	400	0	2800	false	0	0	0	0	0	0	400	0	0	0	false	0	0	0	1800	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
985657																																											0	124	0	0	0	true	0	0	0	0	0	124	22	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsblakebenton.com	
986159																																											0	358	0	0	361	true	0	0	0	358	0	0	510	1	0	0	true	0	0	0	0	200	0	161	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://FSBLECENTER.COM	
986551																																											0	237	0	0	150	true	0	0	0	237	0	0	493	0	0	0	false	0	0	0	0	150	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnblecenter.com	
986757																																											0	0	0	0	1280	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	500	700	0	80	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.battlecreekstatebank.com	
986935																																											0	4	0	0	0	false	0	4	0	0	0	0	4336	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
987053																																											1155	8654	3000	625	10500	true	530	3374	0	280	0	5000	1075	1	625	0	true	0	0	0	3000	7500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lakeareabank.com	
987231																																											46	0	0	0	2000	true	46	0	0	0	0	0	2459	3	0	0	true	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.commstatebank.com	
987259																																											336	0	0	0	6237	true	336	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	5000	0	0	200	0	0	1037	0	1237	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sandhillsstate.com	
987352																																											0	583	2950	0	9950	true	0	381	0	0	0	202	945	0	0	0	true	0	0	0	4950	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ramseybank.com	
987651																																											267	481	0	0	300	true	267	0	0	233	0	248	133	0	0	0	false	0	0	0	0	0	49	0	0	251	0	0	0	0	251	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://gpsbank.com	
987848																																											56	0	0	0	0	true	56	0	0	0	0	0	1103	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.csbnetbank.com	
988144																																											0	173	0	0	200	false	0	28	0	145	0	0	2556	1	0	0	false	0	0	0	0	200	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.clarebank.com	
988153																																											891	963	0	0	170	true	891	329	0	0	0	634	1621	2	0	0	false	0	0	0	0	0	0	0	0	0	170	0	0	29181	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wsbks.com	
988256																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbmcintosh.com	
988452																																											0	0	0	0	1600	true	0	0	0	0	0	0	103	0	0	0	true	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://firstbethany.com	
988658																																											0	265	100	0	1700	true	0	0	0	0	0	265	341	0	0	0	true	0	0	0	100	100	0	1500	1500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.madelia.com	
988845																																											1092	4498	1060	0	1060	true	1092	3287	0	630	0	581	10723	4	0	0	false	0	0	0	1060	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbwynne.com	
989141																																											0	125	0	0	5000	true	0	0	0	0	125	0	93	0	0	0	true	0	0	0	2000	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ifsbank.com	
989347																																											0	4666	0	0	1130	true	0	0	59	187	3023	1397	5400	2	0	0	true	0	0	0	0	232	728	0	0	170	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.crosscountybank.com	
989534																																											0	222	0	0	0	true	0	0	0	212	0	10	186	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.atlanticsouthbank.com	
989655																																											0	0	5261	0	5261	true	0	0	0	0	0	0	1183	1	0	0	false	0	0	0	5261	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ringgoldbank.com	
989730																																											0	317	0	0	2000	true	0	30	0	287	0	0	743	1	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.citizensstate.net	
989758																																											0	136	2356	0	6890	true	0	25	0	0	0	111	3239	2	0	0	false	0	0	0	2356	2547	1357	630	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ebankwest.com	
989851																																											0	290	0	0	0	true	0	0	0	290	0	0	129	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofmapleplain.com	
990053																																											0	496	0	0	0	true	0	244	0	252	0	0	374	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.themarinebank.com	
990352																																											1170	11325	330	0	13939	true	1170	11191	0	134	0	0	3198	2	0	0	false	0	0	0	6229	2495	1865	3350	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ubankonline.com	
990642																																											0	185	3185	0	9336	true	0	0	0	185	0	0	4895	2	0	0	false	0	0	0	3185	3051	2600	500	284	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.e-firstnationalbank.com	
991041																																											210	30	0	0	0	true	210	0	0	30	0	0	2091	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.nationalbankofpetersburg.com	
991135																																											0	1430	0	0	0	true	0	0	0	1430	0	0	4493	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	187	0	1243	0	0	0	0	0	0	www.sbgeneva.com	
991340																																											12284	8013	0	6963	30528	true	5321	0	0	730	0	7283	27768	4	10194	0	true	0	5131	0	0	10000	5000	927	0	5131	0	0	9470	0	14601	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1525	0	0	www.1stsource.com	
991359																																											0	510	1000	0	7000	true	0	26	0	213	0	271	5321	2	0	0	false	0	0	0	4000	1000	0	2000	3000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.1fnb.com	
991555																																											23	0	0	0	0	true	23	0	0	0	0	0	53	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.thecnb.com	
991621																																											0	3525	0	0	5000	true	0	1699	0	1295	141	390	5154	3	0	0	true	0	0	0	0	5000	0	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cbtva.com	
991854																																											0	0	0	0	0	false	0	0	0	0	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
992057																																											244	0	0	0	0	true	244	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.signaturebankkc.com	
992851																																											0	204	0	0	0	true	0	0	0	0	204	0	181	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sargentcountybank.com	
993250																																											0	0	0	0	7149	true	0	0	0	0	0	0	55	0	0	0	true	30	0	0	454	1144	1075	4476	5149	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstbeemer.com	
993335																																											0	0	0	0	0	false	0	0	0	0	0	0	270	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
993353																																											458	27	0	0	0	true	458	0	0	27	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofglenullin.com	
994435																																											0	9777	0	0	2086	true	0	5155	0	910	0	3712	4064	3	0	0	true	0	823	0	0	15	0	1208	0	863	0	0	0	0	863	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.unitedbank.com	
994565																																											9753	31952	38291	0	124791	true	9753	3266	0	1254	0	27432	10	0	0	0	false	0	0	0	38291	31500	47500	7500	42500	0	0	0	0	0	0	true	false	0	0	16423	29307	128	11045	35975	3508	18710	0	31759	0	33074	0	0	3234	0	0	0	0	6130	0	2015	0	2470	8492	0	0	0	WWW.FCBANK.COM	
995076																																											1049	1606	0	1049	274	true	0	896	120	590	0	0	999	1	1049	0	false	0	0	0	0	0	0	0	0	274	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cachevalleybank.com	
995450																																											0	325	25000	0	32000	true	0	317	0	8	0	0	8902	3	0	0	true	0	0	0	25000	7000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bremer.com	
995517																																											0	73	3212	0	4015	true	0	25	48	0	0	0	10253	7	0	0	false	0	0	0	3212	318	218	267	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.pbfco.com	
995571																																											0	1975	0	0	5000	true	0	622	0	261	0	1092	1483	1	0	0	false	0	0	0	0	2000	3000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.southgabank.com	
995674																																											0	0	0	0	0	true	0	0	0	0	0	0	458	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.strasburgsavingsbank.com	
995955																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.kknbkress.com	
996251																																											0	0	0	0	0	false	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
996260																																											80	0	0	0	73000	true	80	0	0	0	0	0	0	0	0	0	false	0	0	0	0	33400	26600	13000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.chinatrustusa.com	
996457																																											203	0	0	0	0	true	203	0	0	0	0	0	1902	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ffbhuntsville.com	
997052																																											0	755	2000	0	4000	true	0	168	17	0	0	570	1164	1	0	0	false	0	0	0	2000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.thefirstsb.com	
997155																																											0	0	0	0	0	true	0	0	0	0	0	0	163	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://baldwinstatebank.com	
997333																																											0	9205	0	0	232	true	0	4841	0	1087	0	3277	425	0	0	0	false	0	232	0	0	0	0	0	0	232	0	0	0	0	232	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbcrestview.com	
997557																																											0	548	0	0	0	true	0	548	0	0	0	0	93	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://firstharvey.com	
997650																																											162	344	0	162	0	true	0	344	0	0	0	0	3366	3	214	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.city-bank.com	
997847																																											0	656	0	0	1422	true	0	0	0	356	0	300	8825	3	0	0	true	0	422	0	0	0	0	1000	0	422	0	0	0	0	422	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankpds.com	
997856																																											0	0	0	0	0	false	0	0	0	0	0	0	38	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
998358																																											119	31	0	0	0	false	119	0	0	0	0	31	1080	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
998554																																											0	7666	0	0	15000	true	0	5407	0	122	0	2137	21477	5	0	0	false	0	0	0	0	0	15000	0	15000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.nstarbank.com	
998648																																											0	0	0	0	13508	true	0	0	0	0	0	0	320	0	0	0	false	0	0	0	2681	5969	297	4561	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.elktonbankandtrust.com	
998657																																											0	0	0	0	0	false	0	0	0	0	0	0	424	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
998750																																											0	20	0	0	1958	true	0	0	0	20	0	0	169	0	0	0	false	0	0	0	0	0	0	1958	1958	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.baileyvillestatebank.com	
998844																																											252	770	1000	0	8000	true	252	770	0	0	0	0	6176	4	0	0	false	0	0	0	1000	2000	0	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.peoples-ebank.com	
999355																																											0	0	0	0	0	false	0	0	0	0	0	0	238	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
999430																																											0	15590	0	0	0	true	0	7041	986	1608	0	5955	14132	4	0	0	true	51146	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.communitybankfl.com	
999935																																											0	4248	0	0	5000	true	0	3811	0	306	0	131	93	0	0	0	true	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fcbtn.com	
1000052																																											0	0	7500	0	12610	true	0	0	0	0	0	0	338	0	0	0	false	0	413	0	7500	2750	0	1947	1947	413	0	0	0	700	413	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.WASHINGTONCOUNTYBANK.COM	
1000100																																											550	4966	38482	550	136350	true	0	2089	0	2157	0	720	13907	7	550	0	true	0	0	0	38482	74368	17000	6500	65875	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ebsb.com	
1000276																																											0	852	0	0	7880	true	0	0	0	852	0	0	7565	4	0	0	false	0	0	0	500	5000	0	2380	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pittsfield-coop.com	
1000511																																											0	384	1800	0	3800	true	0	306	0	78	0	0	1381	1	0	0	false	0	0	0	1800	0	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.1stncb.com	
1000557																																											34	54	0	0	0	false	34	0	0	54	0	0	36	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1000641																																											0	575	23	0	1041	true	0	550	0	25	0	0	1181	0	0	0	true	0	0	0	23	53	62	903	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.csb-nc.com	
1000856																																											0	446	0	0	0	true	0	0	0	220	0	226	374	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.baxterstatebank.com	
1000959																																											0	333	0	0	0	true	0	0	0	151	0	182	663	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.eaglebankmn.com	
1001059																																											0	5428	0	0	0	true	0	1545	1049	136	0	2698	77	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.security-banks.com	
1001152																																											15392	38230	620000	0	620000	true	15392	23483	0	3409	0	11338	46525	5	0	0	true	0	0	0	620000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ibc.com	
1001451																																											0	0	0	0	0	true	0	0	0	0	0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.csbglenville.com	
1001639																																											0	55804	40000	0	128726	true	0	37195	0	4001	0	14608	11370	3	0	0	false	0	726	0	50000	46000	32000	0	10000	726	0	0	0	0	726	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.parkwaybank.com	
1001648																																											756	1170	0	756	76000	true	0	500	0	170	0	500	626	0	3346	0	true	0	0	0	0	13000	46000	17000	76000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.carrolltonbanking.com	
1001705																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmtc.fidelity.com	
1001817																																											61	263	0	61	511	true	0	0	0	263	0	0	2178	1	61	0	false	0	511	0	0	0	0	0	0	511	0	0	0	0	511	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.inezdepositbank.com	
1001853																																											0	1759	0	0	0	true	0	776	0	626	0	357	2462	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://citizensbankmo.com	
1002355																																											0	551	0	0	0	true	0	403	0	0	0	148	629	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.rcsbank.com	
1002373																																											134	0	5000	134	57942	true	0	0	0	0	0	0	1373	0	134	0	true	0	0	0	5000	22089	15185	15668	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.saversbank.com	
1002430																																											0	2182	0	0	15237	true	0	0	0	1935	0	247	4159	1	0	0	false	0	0	0	0	5000	0	10000	0	237	0	0	0	0	237	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://executivebank.com	
1002458																																											0	50	0	0	2131	true	0	0	0	50	0	0	161	0	0	0	false	0	0	0	600	1050	0	481	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sibank.net	
1002618																																											106	3473	0	106	0	true	0	0	0	2458	0	1015	125	0	106	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ENBbank.com	
1002850																																											120	0	0	0	4000	true	120	0	0	0	0	0	3845	3	0	0	false	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.farmereb.com	
1002878																																											8586	19731	0	5297	695634	true	3289	395	0	6212	0	13124	2646	0	9280	0	true	0	0	0	0	60	145000	550574	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.NORTHWESTSAVINGSBANK.COM	
