"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
524579																																																																																																																																																														0	0	0	0	0	0	0	0	0	1881	1916	0	0	0	0	0	0	0	0	0	0	36195	36968	54858	55162	0	20658	21150	26892	27549	0	0	5793	3838	3849	1995	3798	10785	14701	18809	0	41	64	1515	0	3001	0	28570	4229																									0	0	0	0	0	0	0	0	1620	1675	
524757																																																																																																																																																														0	0	6489	0	0	0	0	17	17	0	0	3621	3775	0	0	0	0	0	0	0	0	0	0	6430	6553	0	0	0	2431	2385	0	0	0	0	0	521	1491	2387	560	1070	148	57	44	50	0	225	0	0	0																									0	0	0	0	0	0	0	0	0	0	
524766																																																																																																																																																														0	0	8197	0	0	0	0	0	0	0	0	8189	8197	0	0	0	0	0	0	0	0	0	0	8189	8197	0	0	0	0	0	0	0	0	0	0	0	0	3806	2115	2277	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
524953																																																																																																																																																														0	0	12552	0	0	0	0	0	0	9965	9929	250	251	0	0	0	0	0	0	0	0	12020	11989	989	1033	0	2055	2060	0	0	411	428	752	2	2	500	251	11520	0	0	0	0	0	2	0	0	0	778	0																									0	0	0	0	0	0	0	0	0	0	
525053																																																																																																																																																														0	0	9378	0	0	0	0	0	0	0	0	1805	1826	0	0	0	0	0	0	0	0	0	0	19795	20183	0	0	0	8732	8875	500	505	894	0	0	0	894	2387	2399	4607	414	0	0	0	0	9117	0	364	0																									0	0	0	0	0	0	5305	5305	0	0	
525156																																																																																																																																																														0	0	12371	0	0	0	0	0	0	0	0	4849	4886	0	0	0	0	0	0	0	0	0	0	34437	35139	0	0	0	12435	12845	186	188	771	0	0	0	101	639	1005	11418	4567	0	670	0	77	4211	670	4540	7239																									0	0	0	0	0	0	1170	1163	0	0	
525352																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4932	4947	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	4932	0	0	0																									0	0	0	0	0	0	52	53	4932	4947	
525446																																																																																																																																																														0	0	7913	0	0	0	0	0	0	5346	5337	0	0	0	0	0	0	0	0	0	0	18952	19237	0	0	0	13595	13889	0	0	4447	4452	465	0	0	465	0	300	4995	9929	3252	11	0	0	0	0	0	0	0																									0	0	0	0	11	11	0	0	0	0	
525549																																																																																																																																																														0	0	46983	0	0	0	0	0	0	0	0	504	504	4700	4700	0	0	0	0	0	0	51239	52671	38940	39874	0	45579	47011	0	0	5660	5660	2783	752	752	4580	905	8298	10599	27361	0	29	58	0	1055	7918	0	20265	9294																									0	0	0	0	0	0	871	933	0	0	
525950																																																																																																																																																														0	0	4548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20318	20626	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	310	111	14423	5683	0	95																									0	0	0	0	0	0	0	0	0	0	
526452																																																																																																																																																														30278	30304	13165	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	0	30528	30554	198584	205341	0	0	0	0	0	0	0	30278	0	0	8008	22270	0	115553	90038	0	0	0	0	0	0	0	0	0																									0	205341	0	198584	0	0	0	0	0	0	
526519																																																																																																																																																														0	0	65616	0	0	0	0	0	0	1992	2134	0	0	0	0	1500	1286	0	0	0	0	141233	141358	139992	138799	0	35772	34941	11863	11220	0	0	803	3088	2557	3910	149	2613	882	21831	20980	13	29	7	30	20402	206321	0	0																									0	0	0	0	49	56	155	169	103420	104227	
526751																																																																																																																																																														0	0	4934	299	310	0	0	1177	1221	0	0	3659	3666	0	0	0	0	0	0	0	0	110	117	12635	12934	0	110	117	6119	6344	3154	3156	693	0	0	1391	329	2015	2961	4811	144	55	271	172	0	0	0	895	0																									0	0	0	0	0	0	71	73	0	0	
526854																																																																																																																																																														0	0	16862	0	0	0	0	0	0	0	0	15965	15536	0	0	0	0	0	0	0	0	0	0	55850	54839	0	0	0	28660	28310	3999	3991	1035	146	218	175	1035	327	452	18483	23549	0	8	924	0	0	9668	0	0																									0	0	0	0	0	0	934	931	0	0	
527057																																																																																																																																																														0	0	6044	0	0	0	0	0	0	0	0	8619	8457	0	0	0	0	0	0	0	0	0	0	35255	34923	0	0	0	6418	6254	5356	5314	0	0	0	0	0	100	0	11868	2743	243	2016	6645	6155	2058	1369	231	1496																									0	0	0	0	0	0	5681	5629	0	0	
527507																																																																																																																																																														0	0	45281	15202	15250	6	6	0	0	1798	1860	15580	15541	0	0	0	0	0	0	0	0	41467	43460	146633	146971	0	25948	27226	6242	6326	2497	2455	1613	3113	3136	506	1110	11926	26764	27411	0	74	190	2112	4482	56035	14105	9513	31074																									0	0	0	0	2914	3109	8636	8749	7922	8241	
527600																																																																																																																																																														0	0	5156	10034	10169	0	0	0	0	0	0	88039	86780	0	0	250	239	0	0	0	0	0	0	100939	99972	0	0	0	0	0	0	0	3054	2616	2784	0	3054	19689	25697	48509	239	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
527749																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	15165	14802	0	0	2369	2303	0	0	0	0	0	0	21548	21138	0	0	0	3993	4011	14237	14615	1007	0	0	2038	435	1171	2166	15096	225	0	0	0	0	2	0	0	0																									0	20	0	20	0	0	0	0	0	0	
527954																																																																																																																																																														0	0	1112465	103533	103527	0	0	1296	1306	0	0	529721	530340	0	0	175924	172127	0	0	0	0	0	0	1915223	1913031	0	0	0	150170	151720	1072	1110	212141	11536	11334	323538	61604	240514	248752	54247	32385	562	0	10	447	7091	3377	527552	401618	0	0	1995	2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020	0	1995	0	0	2211	2431	0	0	
528102																																																																																																																																																														0	0	0	0	0	0	0	0	0	12741	12507	14984	14631	0	0	0	0	0	0	0	0	38600	39092	24649	24139	0	12734	12862	427	432	18232	17708	1263	996	811	555	155	4368	3548	21996	9916	52	501	419	133	2276	5356	0	12653																									0	0	0	0	309	333	0	0	7853	8283	
528241																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	2515	2576	0	0	0	0	0	0	0	0	1037	1073	13769	13968	0	372	384	0	0	0	0	0	0	0	0	0	0	2576	372	0	0	0	0	0	21	0	10186	1850																									0	0	0	0	21	22	0	0	0	0	
528568																																																																																																																																																														0	0	7288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11954	12432	0	0	0	7608	7922	0	0	705	0	0	1506	705	1216	3867	628	0	0	12	0	100	2762	1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	
528616																																																																																																																																																														0	0	126892	0	0	0	0	0	0	0	0	76409	76427	0	0	4057	4072	0	0	0	0	38720	40036	167478	168540	0	11979	12222	62355	62809	0	0	20368	0	0	7046	13321	40567	19634	36239	38479	1619	4029	0	0	38984	7341	0	0																									0	0	0	0	169	175	0	0	26572	27639	
528849																																																																																																																																																														0	0	9697	0	0	0	0	0	0	0	0	0	0	1450	1558	0	0	0	0	0	0	1450	1558	16696	17124	0	0	0	15728	16022	0	0	1383	0	0	551	1083	2907	1750	7689	3492	0	0	0	0	1	0	0	1101																									0	0	0	0	0	0	0	0	0	0	
528858																																																																																																																																																														0	0	26294	0	0	0	0	0	0	0	0	4885	4601	0	0	0	0	0	0	0	0	4657	4814	22864	22677	0	4657	4814	393	393	3500	3192	929	0	0	151	678	295	982	7325	221	0	107	28	0	9553	1785	346	5864																									0	0	0	0	0	0	3857	3862	0	0	
528960																																																																																																																																																														0	0	47442	243768	245833	0	0	0	0	0	0	50974	52223	0	0	1167	1167	0	0	0	0	0	0	301920	305226	0	0	0	5977	5970	0	0	7436	0	0	29	7407	215929	80973	628	227	33	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
529172																																																																																																																																																														0	0	292	0	0	0	0	0	0	0	0	2599	2594	0	0	850	847	0	0	0	0	406	421	3449	3441	0	406	421	0	0	0	0	1119	0	0	0	1119	1082	429	1215	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
529341																																																																																																																																																														0	0	25041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47923	47526	0	0	0	1209	1237	0	0	200	0	0	200	0	372	0	665	0	0	0	0	561	0	2738	12641	30349																									0	0	0	0	0	0	2790	2738	0	0	
529659																																																																																																																																																														0	0	17812	0	0	0	0	75	75	0	0	2490	2602	0	0	0	0	0	0	0	0	0	0	41476	41993	0	0	0	18012	18033	2490	2602	1656	22	22	418	1060	4400	2424	12408	0	166	327	2544	1322	16691	0	159	52																									0	0	0	0	0	0	999	1022	0	0	
529855																																																																																																																																																														0	0	2993	0	0	0	0	38	38	0	0	0	0	0	0	228	234	0	0	0	0	0	0	14222	14511	0	0	0	6204	6525	0	0	0	0	0	333	0	0	0	6525	0	0	0	406	365	2498	39	910	3435																									0	0	0	0	0	0	34	39	0	0	
529958																																																																																																																																																														0	0	279734	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	100	100	355963	366588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	336096	30492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8975	9734	0	0	
530655																																																																																																																																																														0	0	67049	3294	3510	0	0	0	0	0	0	11000	11437	0	0	0	0	0	0	0	0	68900	70141	41617	42524	0	27951	28075	4311	4310	0	0	12036	0	0	1325	10051	6880	6282	20027	2643	12	0	0	0	3137	2589	44138	14340																									0	0	0	0	16	18	0	0	4346	4578	
530703																																																																																																																																																														0	0	7517	2998	3013	0	0	0	0	17787	17729	499	504	0	0	0	0	0	0	0	0	23962	24199	4316	4425	0	401	418	0	0	1000	994	3648	819	908	0	3515	5541	7187	5463	0	0	135	414	675	1226	3323	0	0																									0	0	0	0	2334	2453	0	0	3440	3599	
530851																																																																																																																																																														0	0	30413	0	0	0	0	1495	1516	0	0	20602	21166	0	0	0	0	0	0	0	0	0	0	114316	116772	0	0	0	41971	42379	0	0	7979	0	0	2872	5233	19895	8938	26422	1701	1110	738	1202	1228	47433	0	0	0																									0	0	0	0	0	0	40527	41484	0	0	
530954																																																																																																																																																														0	0	3794	0	0	0	0	0	0	0	0	3751	3754	0	0	780	796	0	0	0	0	0	0	5516	5540	0	0	0	985	990	0	0	145	0	0	120	25	1077	1780	2539	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
531157																																																																																																																																																														0	0	15665	0	0	0	0	0	0	0	0	6818	6833	0	0	0	0	0	0	0	0	0	0	21510	21583	0	0	0	14692	14750	0	0	859	0	0	0	859	1593	3096	14609	1426	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
531250																																																																																																																																																														0	0	3271	2879	2910	0	0	0	0	0	0	2669	2726	0	0	1446	1454	0	0	0	0	0	0	9405	9461	0	0	0	1719	1720	0	0	161	0	13	1345	0	0	270	5636	1559	154	12	14	0	14	0	0	444																									0	0	0	0	0	0	76	77	0	0	
532042																																																																																																																																																														0	0	18793	0	0	0	0	0	0	3262	3296	1050	1064	500	500	3500	3500	0	0	0	0	18547	18679	44692	45776	0	4106	4122	27829	28705	2001	2027	6656	370	370	5009	2147	12296	6369	15315	0	0	0	0	616	0	0	17183	5019																									0	0	0	0	0	0	0	0	450	464	
532453																																																																																																																																																														0	0	6538	0	0	0	0	0	0	0	0	1767	1739	0	0	300	304	0	0	0	0	0	0	11496	11448	0	0	0	9429	9405	800	792	1678	0	0	500	1178	1653	1964	6153	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
532752																																																																																																																																																														0	0	13358	0	0	0	0	0	0	0	0	1621	1656	0	0	0	0	0	0	0	0	8221	8266	8004	8129	265	8221	8266	0	0	0	0	971	0	0	0	971	2549	2719	3410	230	199	1721	0	0	656	1706	613	1576																									0	0	0	0	0	0	379	385	0	0	
533124																																																																																																																																																														0	0	13000	0	0	0	0	0	0	0	0	22834	21713	0	0	0	0	0	0	0	0	325	340	22834	21713	0	325	340	0	0	0	0	0	0	0	0	0	325	0	21713	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
533227																																																																																																																																																														0	0	1131	1001	1008	0	0	0	0	0	0	6300	6293	0	0	755	765	0	0	0	0	0	0	11050	11141	0	0	0	2992	3073	0	0	489	2	2	0	489	5562	4301	787	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
