"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
441050																																																																																																																																																																																	15151	4100	0	0	0	15167	13899	81532	0	0	131	0	9049	78349	0	0	0	0	9075	0	0	237	0	249	0	0	131	131	7389	29573	20842	1960	23698	0	0	0.1142	0.2247	0.2214	0.0000	0.0000	0.0000	8944	131	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441078																																																																																																																																																																																	7393	0	0	0	0	3756	8860	68237	279	0	325	0	6078	66978	0	0	0	0	6255	0	0	0	0	0	0	0	325	604	1523	17073	31011	2230	18532	0	0	0.0844	0.1670	0.1509	0.0000	0.0000	0.0000	5651	604	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441135																																																																																																																																																																																	1721	5723	0	0	0	8764	0	34182	0	0	171	0	2820	35924	0	0	0	0	2991	0	0	0	0	132	0	0	171	171	7048	9160	3675	1327	14470	0	0	0.0785	0.1643	0.1549	0.0000	0.0000	0.0000	2820	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441256																																																																																																																																																																																	12549	0	0	0	0	0	32457	357864	0	0	2949	0	31020	353232	0	0	0	0	33577	0	0	5478	0	5020	0	0	2949	2949	14283	45702	33581	15074	266677	0	0	0.0867	0.1138	0.1038	0.0000	0.0000	0.0000	30628	2949	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441359																																																																																																																																																																																	1773	714	0	0	0	500	33091	126431	0	0	855	0	11641	125371	0	0	0	0	12128	0	0	72	0	2128	0	0	855	855	1159	22661	41347	5976	61561	0	0	0.0899	0.1380	0.1282	0.0000	0.0000	0.0000	11273	855	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441434																																																																																																																																																																																	18674	6545	0	0	0	5656	127412	284679	0	0	1347	0	36814	281315	0	0	0	0	36924	0	0	2648	0	0	0	0	1347	1347	15237	100165	87495	11144	81254	0	0	0.1265	0.2500	0.2409	0.0000	0.0000	0.0000	35577	1347	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441630																																																																																																																																																																																	2759	3973	0	0	0	0	16755	63891	0	0	503	0	5459	63068	0	0	0	0	5552	0	0	167	0	0	0	0	451	451	1546	22005	18018	1123	22467	0	0	0.0809	0.1543	0.1417	0.0000	0.0000	0.0000	5101	451	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	
442039																																																																																																																																																																																	6510	773	0	0	0	0	132766	266588	0	0	1636	0	27450	260680	0	0	0	0	18989	0	0	20	884	0	0	0	1636	1636	24181	80506	40854	2829	112387	0	0	0.0692	0.1271	0.1162	0.0000	0.0000	0.0000	17353	1636	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
442057																																																																																																																																																																																	525	1115	0	0	0	137	1776	6882	0	0	43	0	828	6696	0	0	0	0	858	0	0	0	0	0	0	0	43	43	167	3363	330	207	3042	0	0	0.1217	0.2211	0.2101	0.0000	0.0000	0.0000	815	43	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442244																																																																																																																																																																																	902	0	0	0	0	0	5083	33917	0	0	341	0	2666	33589	0	0	0	0	2874	0	0	10	0	230	0	0	308	308	186	6253	8711	1336	18949	105	0	0.0764	0.1166	0.1041	0.0000	0.0000	0.0000	2566	308	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	
442253																																																																																																																																																																																	7586	4490	0	0	0	0	13998	162161	0	0	788	0	12175	159731	0	0	0	0	11226	0	0	922	0	4128	0	0	788	788	9509	22678	13065	10720	117274	0	0	0.0659	0.0855	0.0795	0.0000	0.0000	0.0000	10438	788	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442356																																																																																																																																																																																	1538	3910	0	0	0	0	3679	33602	0	0	408	0	3855	33753	0	0	0	0	3493	0	0	15	0	1415	0	0	307	307	3297	5421	3542	3151	21013	0	0	0.0960	0.1426	0.1301	0.0000	0.0000	0.0000	3186	307	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	
442534																																																																																																																																																																																	1260	1000	0	0	0	154	23	4933	0	0	55	0	378	4753	0	0	0	0	414	0	0	0	0	0	0	0	34	34	154	2260	626	309	1948	0	0	0.0799	0.1538	0.1412	0.0000	0.0000	0.0000	380	34	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	
442655																																																																																																																																																																																	2328	5200	0	0	0	0	35753	55940	0	0	199	0	8326	52948	0	0	0	0	7930	0	0	0	7	0	0	0	199	199	18120	25844	56	724	11524	0	0	0.1460	0.4741	0.4622	0.0000	0.0000	0.0000	7731	199	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442749																																																																																																																																																																																	792	4475	0	0	0	497	5192	28726	0	0	319	0	3310	27785	0	0	0	0	3506	0	0	237	0	0	0	0	231	231	148	10798	3879	1435	14162	0	0	0.1179	0.1904	0.1779	0.0000	0.0000	0.0000	3275	231	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	
442758																																																																																																																																																																																	2856	0	0	0	0	0	2925	26873	0	0	417	0	2074	26481	0	0	0	0	2348	0	0	70	0	0	0	60	279	339	203	5055	1456	1890	20477	0	0	0.0759	0.1060	0.0907	0.0000	0.0000	0.0000	2009	339	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	
442776																																																																																																																																																																																	19420	0	0	0	0	0	82376	472213	0	0	1280	0	44863	467760	399	0	0	0	45205	20000	0	0	4536	41387	0	0	1280	1280	9535	87347	255694	10892	119516	0	0	0.0939	0.1557	0.1513	0.0000	0.0000	0.0000	43925	1280	900	45	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	38	0	
442806																																																																																																																																																																																	10541	81	0	0	0	17223	51067	203777	0	0	1266	0	14304	202176	0	0	0	0	15395	0	0	153	0	22597	0	0	1266	1266	26333	50503	48113	7756	79798	0	0	0.0699	0.1227	0.1127	0	0	0	14129	1266	175	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	
443036																																																																																																																																																																																	1606	16600	0	0	0	1673	191855	696408	0	0	2260	0	140120	697810	0	0	0	0	142184	0	0	5680	0	0	0	0	2260	2260	0	283773	43914	10429	370661	0	0	0.2005	0.3124	0.3074	0.0000	0.0000	0.0000	139924	2260	196	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226	0	236	0	0	
443148																																																																																																																																																																																	2041	1725	0	0	0	0	24264	75652	0	0	391	0	6330	75162	0	0	0	0	6413	0	0	72	0	0	0	0	391	391	5787	17071	16562	4046	36113	0	0	0.0801	0.1339	0.1258	0.0000	0.0000	0.0000	6022	391	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443205																																																																																																																																																																																	56915	19000	0	0	0	136860	25490	954859	0	0	6995	0	97695	916000	0	0	0	0	96581	0	0	0	3671	11177	0	0	6995	6995	3331	157531	437970	27470	354913	0	0	0.0986	0.1576	0.1462	0.0000	0.0000	0.0000	89586	6995	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443353																																																																																																																																																																																	2153	5772	0	0	0	5868	0	44143	0	0	480	0	5265	45022	0	0	0	0	5608	0	0	42	0	575	0	0	343	343	5581	9783	8147	1683	21112	0	0	0.1169	0.2052	0.1926	0.0000	0.0000	0.0000	5265	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	
443447																																																																																																																																																																																	1403	700	0	0	0	0	10924	41703	0	0	397	0	4248	41825	30	0	0	0	4276	0	0	25	0	0	0	0	397	397	209	6706	2551	1116	32244	0	0	0.0927	0.1226	0.1112	0.0000	0.0000	0.0000	3879	397	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443625																																																																																																																																																																																	1354	3700	0	0	0	0	19992	53948	0	0	705	0	10797	53221	0	0	0	0	10868	0	0	54	0	136	0	0	434	434	793	15340	12841	2133	25126	0	0	0.1961	0.3153	0.3027				10434	434	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	
443634																																																																																																																																																																																	2288	2733	0	0	0	4475	10763	52278	0	0	354	0	7048	50386	25	0	0	0	7165	0	0	0	0	20	0	0	354	354	486	14923	13265	2451	23595	0	0	0.1352	0.2156	0.2050	0.0000	0.0000	0.0000	6811	354	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	
443951																																																																																																																																																																																	1992	2240	0	0	0	0	3884	23955	0	0	55	0	1841	23484	0	0	0	0	1881	0	0	0	0	192	0	0	55	55	300	8407	1736	1281	13551	0	0	0.0778	0.1161	0.1127				1826	55	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444051																																																																																																																																																																																	1869	6785	0	0	0	0	9111	48900	0	0	418	0	4641	48926	0	0	0	0	4955	0	0	26	25	0	0	0	418	418	0	15723	3927	3351	29511	0	0	0.0927	0.1430	0.1309	0.0000	0.0000	0.0000	4537	418	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444172																																																																																																																																																																																	18806	0	0	0	0	9580	49642	259516	149	0	1761	0	25734	257830	0	0	0	0	26987	0	0	79	0	0	0	0	1752	1901	3907	49944	152772	3233	53821	1512	0	0.0973	0.1925	0.1789	0.0000	0.0000	0.0000	25086	1901	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	
444257																																																																																																																																																																																	6223	0	0	0	0	0	51678	122991	0	0	888	0	8885	110266	0	0	0	0	9143	0	0	86	670	2914	0	0	865	865	7812	42199	27987	2063	44879	293	0	0.0751	0.1322	0.1197				8278	865	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	
444350																																																																																																																																																																																	6579	6150	0	0	0	97101	10817	171785	0	0	296	0	15343	164485	278	0	0	0	15089	0	0	0	0	2767	0	0	296	296	8951	112946	6950	7357	42401	0	0	0.0899	0.2159	0.2116	0.0000	0.0000	0.0000	14793	296	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444556																																																																																																																																																																																	2999	1930	0	0	0	1271	6673	49609	0	0	478	0	4872	44117	0	0	0	0	3790	0	0	0	0	862	0	0	456	456	876	11900	4157	2746	31576	0	0	0.0782	0.1040	0.0915	0.0000	0.0000	0.0000	3334	456	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	
444677																																																																																																																																																																																	3591	0	0	0	0	0	0	22782	0	0	21	0	2708	22798	0	0	0	0	2729	0	0	0	0	0	0	0	21	21	17	3811	17734	193	1241	0	0	0.1188	0.2515	0.2496	0.0000	0.0000	0.0000	2708	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444958																																																																																																																																																																																	1497	4695	0	0	0	0	1736	29854	0	0	282	0	2286	29416	350	0	0	0	2488	0	0	0	0	0	0	0	263	263	0	7038	7018	1003	16019	0	0	0.0756	0.1185	0.1060	0.0000	0.0000	0.0000	2225	263	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	
445339	870235	3241151	0	0	0	0	269724	15581752	0	0	377781	0	903699	14152690		0	0	64444	1435580	329640	4052	1177341	297782	1760258	0	370000	167880	537880	181116	4465196	1687596	293673	9553150	0	0	0.0634	0.1086	0.0679	0.0000	0.0000	0.0000	897700	537880	3543	67158	1503039	711415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85385	0	209901	13220483	14150234	0	0	0	0	11105575	0	0	2456	0	0	0	0	0	0	63318	806917	0	0	0	0	0	0	5575	103372	115612	0	45165	0	3241151	0	0	0	0	0	0	0	75	216151	1675037	9214312	64444	0	0	0	0	408404	2456	14351	85365	12559	-305306	1177341	0	115792	0	1061549	148891	0	12598	0	136293	11520	0	108	0	11412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880129	0	16828	54	863247	0	12966	72419	181116	4623488	1760069	11625651	0	924698	880035	11625651	13430384	870235	3241151						15581752																																																									
445843	412351	0	0	0	0	0	4330519	16542581	0	0	182704	0	3012950	14779651		0	0	35832	1369279	6530	0	795202	94805	2977762	63931	200000	151626	351626	899734	4420730	501224	454365	8643522	0	0	0.0790	0.1132	0.0841	0.0000	0.0000	0.0000	1017653	351626	39121	310923	5069887	5229428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414715	0	31078	12098991	12887406	0	0	0	0	8666192	0	0	1892245	0	0	0	0	0	0	107399	304952	0	0	0	0	0	0	60186	748225	3453750	45185	23173	0	0	0	0	0	0	0	0	0	0	44169	456039	8165984	35832	0	0	0	0	3280391	2164057	44110	617859	0	2077371	795202	0	63852	0	731350	47403	0	12423	0	34980	4165	0	0	0	4165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12055	12055	0	0	12055	0	0	0	0	0	0	0	1488881	0	34153	0	1454728	0	363017	51698	899734	4894175	564977	10868745	0	978835	282489	10868745	12130069	412351	0						16542581																																																									
445852																																																																																																																																																																																	6376	1000	0	0	0	0	16938	52095	0	0	431	0	4825	49898	0	0	0	0	4662	0	0	112	0	0	0	0	380	380	2482	18113	9411	2918	21978	0	0	0.0858	0.1535	0.1410				4282	380	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	
445955																																																																																																																																																																																	4947	12184	0	0	0	12963	24079	173973	0	0	2415	0	18334	173443	0	0	0	0	19172	0	0	792	0	104	0	0	1507	1507	10510	45877	16608	5688	102285	0	0	0.1018	0.1602	0.1476	0.0000	0.0000	0.0000	17665	1507	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	
446130																																																																																																																																																																																	1772	1766	0	0	0	0	29260	70765	0	0	449	0	8174	71733	0	0	0	0	8471	0	0	0	182	0	0	0	449	449	7536	20574	8881	2923	34042	0	0	0.1118	0.1984	0.1879	0.0000	0.0000	0.0000	8022	449	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446149																																																																																																																																																																																	1616	117	0	0	0	0	7171	23229	0	0	151	0	2411	23144	0	0	0	0	2374	0	0	93	0	0	0	0	151	151	20	6798	5683	672	10691	0	0	0.0961	0.1584	0.1483	0.0000	0.0000	0.0000	2223	151	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446336																																																																																																																																																																																	7350	0	0	0	0	50677	2539	287626	0	0	3316	0	21764	281582	0	0	0	0	24685	0	0	1947	0	12486	0	0	2927	2927	8798	50663	31022	8160	200311	0	0	0.0773	0.1056	0.0931	0.0000	0.0000	0.0000	21758	2927	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	
