"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
640956																																																																																																																																																																																										1351	0	0	1449	38467	105617	0	1019	0	12028	104770	0	0	0	0	13673	0	0	280	0	0	0	908	908	66	38087	12811	4181	56862	0	0	0.121838	0.188515	0.175996	0	0	0	12765	908	-737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641047																																																																																																																																																																																										2586	0	0	0	22411	60534	0	801	0	10126	59049	0	0	0	0	10779	0	0	0	523	0	0	474	474	802	22740	10812	2710	27312	0	0	0.1765	0.2864	0.2769	0	0	0	10420	474	-294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641252																																																																																																																																																																																										6163	0	0	511	10388	86056	0	893	0	7114	84048	0	0	0	0	8217	0	0	115	0	0	0	847	847	3806	16042	6346	3574	61011	0	0	0.087688	0.121374	0.108863	0	0	0	7370	847	-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641355																																																																																																																																																																																										9996	0	0	0	41954	199092	0	1408	0	13154	202002	0	0	0	0	15590	0	0	2078	2321	0	0	1408	1408	3247	58061	19625	9895	120595	0	0	0.070207	0.108099	0.098336	0	0	0	14182	1408	-1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641364																																																																																																																																																																																										4330	0	0	0	9249	42799	0	590	0	5862	43027	0	0	0	0	6282	0	0	0	0	0	0	247	247	9539	5030	20677	2270	8434	0	0	0.1403	0.3232	0.3105	0	0	0	6035	247	-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641449																																																																																																																																																																																										2208	0	0	0	56545	106536	0	409	0	8331	108498	0	0	0	0	10166	0	0	0	1170	0	0	409	409	4353	35556	29455	4546	39007	0	0	0.089928	0.163519	0.156941	0	0	0	9757	409	-1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641476																																																																																																																																																																																										37290	0	0	97083	136380	1294017	0	10738	0	132615	1265839	0	0	0	0	121214	0	0	352	161622	0	0	10738	10738	6256	286303	136500	39087	855657	685	0	0.0891	0.1135	0.1034	0	0	0	110476	10738	-3901	1392	10000	20000	0	0	0	0	0	0	0	0	0	0	0	0	
641579																																																																																																																																																																																										28259	0	0	4953	10569	160029	0	1011	0	26424	158699	0	0	0	0	27352	0	0	308	7738	0	0	1011	1011	1334	45698	15254	2883	98671	0	0	0.165981	0.228463	0.220018	0	0	0	26341	1011	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641775																																																																																																																																																																																										8219	0	0	191585	38294	466741	188	588	0	68089	458250	0	0	0	0	68679	0	0	0	49660	0	0	588	776	58867	180617	138094	11601	89652	0	0	0.148179	0.315558	0.311993	0	0	0	67903	776	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642259																																																																																																																																																																																										31236	0	0	3037	195707	575655	0	3824	0	54056	578330	0	0	0	0	54250	0	0	0	0	0	0	3824	3824	24095	219874	58504	17783	275011	0	0	0.08823	0.152277	0.141543	0	0	0	50426	3824	-3171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642370																																																																																																																																																																																										19626	0	0	1879	40716	827197	0	7333	0	68680	803132	0	0	0	0	75507	15894	0	0	71830	0	0	7333	7333	4338	69515	223137	30000	537635	8509	0	0.085	0.108	0.0975	0	0	0	68174	7333	-956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642437																																																																																																																																																																																										5128	0	0	0	53110	132224	0	1024	0	17692	129960	0	0	0	0	19064	0	0	0	30	0	0	971	971	4191	51343	21809	6450	56304	0	0	0.1392	0.2456	0.2331	0	0	0	18093	971	-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642549																																																																																																																																																																																										22709	0	0	199	113438	828062	0	7300	0	68358	834150	0	0	1096	0	73521	12572	0	10939	41830	-119	0	7424	7424	8597	174288	68114	44823	582194	5474	0	0.079497	0.106928	0.096131	0	0	0	66097	7424	-353	0	189250	0	0	0	0	0	0	0	0	0	0	0	0	0	
642857																																																																																																																																																																																										4953	0	0	2695	36670	165482	0	1304	0	13823	163643	0	0	0	0	14774	0	0	0	0	0	0	1304	1304	2920	46952	12238	7736	104704	0	0	0.0828	0.1224	0.1116	0	0	0	13470	1304	-554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642866																																																																																																																																																																																										1576	0	0	0	1975	22641	0	47	0	6128	19896	0	0	0	0	3203	0	0	0	0	0	0	47	47	4	13320	1025	1493	5367	0	0	0.1865	0.3749	0.3694	0	0	0	3156	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643274																																																																																																																																																																																										2906	0	0	4377	0	22337	0	70	0	5582	22545	0	0	0	0	5652	0	0	0	275	0	0	70	70	2635	5368	12948	74	1456	0	0	0.247594	0.618245	0.610588	0	0	0	5582	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643340																																																																																																																																																																																										6034	0	0	1692	27459	231038	0	2186	0	21365	229650	0	0	0	0	23557	0	0	62	4132	0	0	2047	2047	2064	47044	62067	8281	122276	0	0	0.0937	0.1439	0.1314	0	0	0	21510	2047	-163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643368																																																																																																																																																																																										1477	0	0	43390	0	69604	0	220	0	9426	69037	0	0	0	0	5321	0	0	0	930	0	0	220	220	1079	46590	6209	801	11620	0	0	0.0788	0.2165	0.2076	0	0	0	5101	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643452																																																																																																																																																																																										9246	0	0	0	15657	89223	0	793	0	8554	85970	0	0	0	0	9461	0	0	0	1763	0	0	762	762	3064	30597	7802	3145	48772	0	0	0.101186	0.155348	0.142836	0	0	0	8699	762	-145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643546																																																																																																																																																																																										2560	0	0	14258	0	93391	0	575	0	13062	95313	149	0	0	0	13637	0	0	0	2124	0	0	575	575	2691	13918	23965	4207	53392	0	0	0.137	0.1969	0.1886	0	0	0	13062	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643658																																																																																																																																																																																										40837	0	0	0	0	90230	0	163	0	8061	89512	0	0	0	0	8224	0	0	0	1666	0	0	163	163	1043	43749	2907	2217	42692	0	0	0.0901	0.1527	0.1497	0	0	0	8061	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644057																																																																																																																																																																																										912	0	0	0	4537	29271	0	722	0	2363	30692	0	0	0	0	2716	0	0	95	0	0	0	289	289	0	6194	4135	1149	19729	0	0	0.0791	0.1199	0.1071	0	0	0	2427	289	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644132																																																																																																																																																																																										5835	0	0	1400	31801	226838	0	2092	0	18717	224917	0	0	0	0	21493	0	0	0	17579	0	0	2127	2127	4495	35911	67718	10730	121500	0	0	0.0861	0.1251	0.1127	0	0	0	19366	2127	-649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644141																																																																																																																																																																																										5980	0	0	6596	12910	77135	0	818	0	9659	74518	401	0	0	0	10599	0	0	50	1166	0	0	650	650	751	23463	15081	1896	39099	110	0	0.1336	0.2044	0.1919	0	0	0	9952	650	-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644178																																																																																																																																																																																										75979	0	0	14752	21486	953769	0	9671	0	83408	837249	0	0	0	0	86483	0	0	1324	28746	0	0	10200	10200	5953	156303	52034	37923	742161	6159	0	0.091923	0.106	0.093498	0	0	0	76283	10200	-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644440																																																																																																																																																																																										738	0	0	6744	0	24097	0	149	0	2711	22781	0	0	0	0	2860	0	0	0	1130	0	0	149	149	337	14229	0	669	9680	0	0	0.119003	0.218471	0.207089	0	0	0	2711	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644459																																																																																																																																																																																										389	0	0	498	3626	21445	0	125	0	3074	22200	162	0	0	0	3199	0	0	0	0	0	0	125	125	3326	4829	942	396	12473	0	0	0.1385	0.2295	0.2205	0	0	0	3074	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644600																																																																																																																																																																																										41323	0	0	738713	393917	2811463	0	16260	0	259313	2810290	0	0	0	3600	284735	0	0	42401	116902	0	0	17261	17261	85936	1194116	284070	51822	1270245	0	0	0.095329	0.1654	0.155374	0	0	0	267474	17261	-12538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644646																																																																																																																																																																																										3006	0	0	0	44885	105351	0	946	0	14146	106245	0	0	0	0	15480	0	0	0	0	0	0	772	772	5685	44020	9552	4646	47967	0	0	0.1385	0.2512	0.2387	0	0	0	14708	772	-614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644776																																																																																																																																																																																										5118	0	0	29428	37202	97795	1042	151	0	15051	101875	0	0	0	0	15452	0	0	0	367	0	0	151	1193	1456	69627	22175	2020	4411	0	0	0.139966	0.521886	0.481593	0	0	0	14259	1193	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																																																																																																																																																										2973	0	0	155	19430	78682	0	1352	0	8244	78587	0	0	0	0	9109	0	0	453	0	0	0	671	671	1526	28052	5744	8302	45008	0	0	0.1074	0.1718	0.1591	0	0	0	8438	671	-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644936																																																																																																																																																																																										1384	0	0	9613	303	54590	0	744	0	4544	56514	0	0	0	0	5060	0	0	0	559	0	0	516	516	361	10820	10133	2235	34020	0	0	0.0804	0.1225	0.11	0	0	0	4544	516	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644963																																																																																																																																																																																										2802	0	0	4499	7763	38045	0	309	0	5175	38826	0	0	0	0	5493	0	0	0	0	0	0	247	247	328	22751	281	1727	15065	0	0	0.1351	0.2787	0.2662	0	0	0	5246	247	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645054																																																																																																																																																																																										13453	0	0	0	78418	437354	0	3216	0	35436	426216	0	0	0	0	39719	0	0	4474	24498	0	0	3216	3216	2438	94834	83301	13029	261801	111	0	0.0857	0.1179	0.1083	0	0	0	36503	3216	-1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645157																																																																																																																																																																																										2344	0	0	0	9536	76307	0	515	0	5487	74883	0	0	0	0	6136	0	0	0	0	0	0	515	515	951	14158	11688	3897	50169	0	0	0.0751	0.1043	0.0955	0	0	0	5621	515	-134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645317																																																																																																																																																																																										23640	0	0	0	195975	643791	0	9011	0	71363	642907	0	0	0	0	72869	0	0	8239	0	0	0	4832	4832	147868	96081	81511	28519	324518	65	0	0.106533	0.190571	0.177934	0	0	0	68037	4832	-875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465																																																																																																																																																																																										5321	0	0	304	47171	122334	0	1293	0	12117	124933	0	0	0	0	11582	0	0	0	0	0	0	939	939	2538	50729	5325	5204	62459	0	0	0.087	0.1542	0.1417	0	0	0	10643	939	-1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
