"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	RCONC979	TEXT4087	
764441																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	false	0	0	0	www.melvinsavingsbank.com	
764647																								1612	699	0	2000	0	4000	true	0	0	699	1612	0	0	0	0	0	327	0	0	0	2000	0	0	0	false	0	0	0	http://www.cstonebank.com	
764816																								0	0	0	4944	0	15955	false	0	0	0	0	0	0	0	0	0	580	0	0	0	3509	7502	0	0	false	0	0	0	http://www.mycgb.com	
764843																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	578	1	0	0	0	0	0	0	false	0	0	0	WWW.BUFFALOSAVINGSBANK.COM	
764982																								0	88	78	0	0	50000	true	0	88	0	0	0	0	78	0	0	664	0	0	0	10000	40000	0	0	true	0	0	0	www.eheritagebank.com	
765019																								2940	34	0	10000	2940	10000	true	0	0	34	0	0	0	0	0	0	16812	3	4796	0	0	0	0	0	true	0	0	0	http://www.bmtc.com	
765046																								46	0	0	2800	46	2800	false	0	0	0	0	0	0	0	0	0	1686	1	46	0	0	0	0	0	true	0	0	0		
765130																								71	0	0	0	0	0	false	0	0	0	71	0	0	0	0	0	8	0	0	0	0	0	0	0	false	0	0	0	www.kenneybank.com	
765318																								534	0	3	500	0	2878	true	0	0	0	534	0	0	3	0	0	3754	4	0	0	0	2378	0	0	false	0	0	0	http://www.citizensbankjackson.com	
765354																								0	0	1479	12000	0	17800	true	0	0	0	0	0	0	559	0	920	718	0	0	0	5800	0	0	0	false	0	0	0	http://www.bankofcrocker.com	
765505																								0	0	0	32814	0	62911	true	0	0	0	0	0	0	0	0	0	604	0	0	0	21000	9097	0	0	true	0	0	0	www.web5.com	
765662																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2147	3	0	0	0	0	0	0	false	0	0	0	http://www.msbtx.com	
765774																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
766052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	903	0	0	0	0	0	0	0	false	0	0	0		
766164																								648	0	910	0	0	0	true	0	0	0	402	0	0	657	0	253	0	0	0	246	0	0	0	0	false	0	0	0	http://www.theequitybank.com	
766258																								0	0	375	0	0	0	true	0	0	0	0	0	0	40	0	335	7802	2	0	0	0	0	0	0	true	0	0	0	www.lubbocknational.com	
766735																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	10989	4	0	0	0	0	0	0	false	0	0	0	www.fnblagrange.com	
767040																								0	0	88	0	0	0	true	0	0	0	0	0	0	0	0	88	903	1	0	0	0	0	0	0	true	0	0	0	http://www.banklegacy.com	
767152																								0	0	181	0	0	0	false	0	0	0	0	0	0	0	0	181	486	0	0	0	0	0	0	0	false	0	0	0	x	
767246																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	false	0	0	0		
767255																								0	0	0	0	0	1500	true	0	0	0	0	0	0	0	0	0	1900	1	0	0	1500	0	0	0	false	0	0	0	http://www.lbt.com	
767554																								36	0	165	14	0	3750	false	0	0	0	36	0	0	139	0	26	548	0	0	0	218	3518	0	0	false	0	0	0	http://www.cbtofvivian.com	
767611																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	false	0	0	0	http://www.bankrich.com	
767705																								26	0	0	12300	26	21600	false	0	0	0	0	0	0	0	0	0	1762	1	67	0	4000	0	0	0	false	0	5300	0	http://www.edgartownnationalbank.com	
767732																								0	0	55	0	0	0	true	0	0	0	0	0	0	55	0	0	3614	2	0	0	0	0	0	0	false	0	0	0	http://www.sgbconline.com	
767769																								0	0	272	0	0	0	true	0	0	0	0	0	260	12	0	0	929	1	0	0	0	0	0	0	false	0	0	0	www.fnbmunday.com	
767817																								0	0	0	1000	0	5000	true	0	0	0	0	0	0	0	0	0	2850	1	0	0	1000	3000	0	0	true	0	0	0	http://www.fnbmbg.com	
767947																								953	0	229	0	0	0	true	0	0	0	953	0	0	0	0	229	3182	2	0	0	0	0	0	0	false	0	0	0	http://firstandfarmers.com	
768074																								2622	0	0	115000	2622	125000	true	0	0	0	0	0	0	0	0	0	889	0	2622	0	0	10000	0	0	false	0	0	0	http://www.fsbrenton.com	
768252																								0	0	0	0	0	1138	true	0	0	0	0	0	0	0	0	0	2193	1	0	0	0	1138	0	0	true	0	0	0	http://www.nicolletcountybank.com	
768458																								0	0	17	37	0	3330	true	0	0	0	0	0	0	17	0	0	1865	1	0	0	2522	771	0	0	false	0	0	0	www.fnblv.com	
768953																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	false	0	0	0		
769156																								227	0	0	0	0	0	true	0	0	0	227	0	0	0	0	0	61	0	0	0	0	0	0	0	false	0	0	0	http://www.firststatebanksc.com	
769334																								0	0	66	436	0	445	true	0	0	0	0	0	0	0	0	66	1156	1	0	0	9	0	0	0	true	0	0	0	http://www.lanarkbank.com	
769455																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
770068																								0	0	653	0	0	0	true	0	0	0	0	0	0	203	0	450	198	0	0	0	0	0	0	0	false	0	0	0	http://www.morriscountybank.com	
770367																								417	0	0	135000	0	206490	true	0	0	0	0	0	0	0	0	0	5375	4	0	417	36000	34000	0	0	false	0	1490	0	www.cbank.com	
770433																								0	0	0	0	0	710	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	710	0		
770451																								0	0	28	1200	0	8458	true	0	0	0	0	0	0	0	0	28	2421	3	0	0	100	6992	0	0	true	0	166	0	http://www.fmb-ebank.com	
770545																								0	0	148	750	0	1350	false	0	0	0	0	0	0	0	148	0	694	4	0	0	600	0	0	0	false	0	0	0		
770639																								0	0	0	0	0	2000	true	0	0	0	0	0	0	0	0	0	1038	0	0	0	0	2000	0	0	false	0	0	0	www.myhtnb.com	
770657																								1035	0	131	19185	0	23100	true	0	0	0	1035	0	0	131	0	0	8259	2	0	0	1915	2000	0	0	true	0	0	0	www.nvb.com	
770853																								0	0	170	2000	0	9000	true	0	0	0	0	0	0	0	0	170	4626	4	0	0	4500	2500	0	0	false	0	0	0	www.fmbdexter.com	
771047																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	false	0	0	0		
771140																								0	0	0	3900	0	7200	true	0	0	0	0	0	0	0	0	0	5430	3	0	0	1800	1500	0	0	false	0	0	0	http://www.primebanc.com	
771458																								0	0	0	5000	0	25915	true	0	0	0	0	0	0	0	0	0	9212	5	0	0	10107	10808	0	0	false	0	0	0	www.1stnbnm.com	
771609																								2477	0	0	32800	447	61414	true	0	0	0	2030	0	0	0	0	0	3214	2	447	0	28114	500	0	0	true	0	0	0	www.citizensunionbank.com	
771636																								0	0	51	3000	0	3000	true	0	0	0	0	0	0	51	0	0	952	0	0	0	0	0	0	0	false	0	0	0	http://www.bop1889.com	
771748																								0	0	478	1750	0	4500	true	0	0	0	0	478	0	0	0	0	0	0	0	0	2375	375	0	0	false	0	0	0	http://www.chelseasavingsbank.com	
772008																								2910	0	0	62500	1075	181414	true	0	0	0	1835	0	0	0	0	0	60	0	1075	0	46000	72914	0	0	true	0	0	0	http://www.sssb.com	
772240																								204	0	0	680	0	6706	true	0	0	0	204	0	0	0	0	0	238	0	0	0	1389	4637	0	0	true	0	0	0	http://www.cstbank.com	
772446																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.comerica.com	
772558																								387	131	0	200	0	12161	true	0	0	131	387	0	0	0	0	0	1051	1	0	0	4200	2328	144	2017	true	0	3272	0	http://minnwestbank.com	
772745																								0	0	0	0	0	14	true	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	false	0	14	0	http://www.firstillinoisbank.com	
772754																								0	0	305	0	0	0	false	0	0	0	0	0	0	0	0	305	10	0	0	0	0	0	0	0	false	0	0	0	http://www.metzbank.com	
773032																								0	0	0	10000	0	10000	false	0	0	0	0	0	0	0	0	0	646	0	0	0	0	0	0	0	false	0	0	0		
773247																								0	0	521	0	0	1427	true	0	0	0	0	0	0	521	0	0	8417	3	0	0	777	650	0	0	true	0	0	0	http://www.midlandstatesbank.com	
773359																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	www.bankofspringvalley.com	
773443																								0	0	37	2340	0	2340	true	0	0	0	0	0	0	0	0	37	704	0	0	0	0	0	0	0	false	0	0	0	www.clintonnational.com	
773546																								0	0	20	0	0	0	false	0	0	0	0	0	0	20	0	0	1589	1	0	0	0	0	0	0	false	0	0	0		
773742																								603	0	321	0	603	0	true	0	0	0	0	37	0	284	0	0	2085	1	905	0	0	0	0	0	true	0	0	0	www.cnbismybank.com	
774105																								147	0	0	47625	147	91245	true	0	0	0	0	0	0	0	0	0	5544	3	334	0	19692	23928	0	0	false	0	0	0	www.williamstownsavings.com	
774132																								0	0	0	7000	0	8248	true	0	0	0	0	0	0	0	0	0	2434	2	0	0	1248	0	0	0	true	0	0	0	www.volstatebank.com	
774235																								0	0	59	6597	0	7597	false	0	0	0	0	0	0	59	0	0	3695	4	0	0	0	1000	0	0	false	0	0	0	www.cnbquitman.com	
774253																								0	0	216	0	0	1000	true	0	0	0	0	0	0	0	0	216	417	0	0	0	1000	0	0	0	false	0	0	0	http://wwwnsbov.com	
774262																								714	0	565	0	0	0	true	0	0	0	714	0	0	172	0	393	1138	1	0	0	0	0	0	0	false	0	0	0	countybanktx.com	
774347																								291	0	76	0	0	12269	true	0	0	0	291	0	0	28	0	48	543	1	0	0	2000	10269	0	0	true	0	0	0	http://www.farmerssavingsbank.com	
774655																								0	0	0	0	0	2505	true	0	0	0	0	0	0	0	0	0	87	0	0	0	500	2005	0	0	false	0	0	0	http://www.fnbwadena.com	
774851																								0	0	168	0	0	212	true	0	0	0	0	0	0	168	0	0	142	0	0	0	0	0	0	200	false	0	12	0	http://www.horizonstatebank.com	
775054																								0	0	52	8028	0	32213	true	0	0	0	0	0	52	0	0	0	2173	1	0	0	8745	3180	0	0	false	0	12260	0	http://www.yourfriendlybank.com	
775214																								0	0	159	220500	0	220500	true	0	0	0	0	0	0	0	0	159	12000	4	0	0	0	0	0	0	false	0	0	0	www.commercepc.com	
775241																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	793	1	0	0	0	0	0	0	false	0	0	0	http://cnbmonmouth.com	
775456																								306	0	1076	475	306	2011	true	0	0	0	0	0	0	0	0	1076	17471	7	442	0	1536	0	0	0	true	0	0	0	http://www.nbofc.com	
775540																								0	0	0	0	0	721	true	0	0	0	0	0	0	0	0	0	65	0	0	0	0	413	0	0	true	0	308	0	www.okeybank.com	
775755																								0	0	88	0	0	0	true	0	0	0	0	0	88	0	0	0	210	0	0	0	0	0	0	0	false	0	0	0	http://WWW.ALLENBANK.COM	
776248																								599	587	115	1500	0	2500	true	57	0	587	599	58	0	0	0	0	683	0	0	0	0	1000	0	0	true	0	0	0	http://www.bankofmonticellowi.com	
776275																								0	0	80	0	0	0	false	0	0	0	0	10	0	70	0	0	450	1	0	0	0	0	0	0	false	0	0	0		
776350																								0	0	1606	0	0	6000	true	0	0	0	0	0	0	225	0	1381	5947	2	0	0	0	6000	0	0	false	0	0	0	http://anchorlink.com	
776369																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	914	1	0	0	0	0	0	0	false	0	0	0	http://www.fsbodem.com	
776547																								0	0	0	28	0	10449	true	0	0	0	0	0	0	0	0	0	0	0	0	0	62	9824	0	0	false	0	535	0	http://meadecountybank.com	
776659																								0	0	389	0	0	0	true	0	0	0	0	389	0	0	0	0	157	0	0	0	0	0	0	0	true	0	0	0	http://www.bankatbroadmoor.com	
776734																								0	0	355	0	0	0	false	209	0	0	0	0	146	0	0	0	2385	2	0	0	0	0	0	0	false	0	0	0	http://www.fsbg.net	
776752																								0	0	72	0	0	300	true	0	0	0	0	0	0	72	0	0	395	0	0	0	300	0	0	0	false	0	0	0	www.paragonbankmn.com	
777254																								0	0	0	0	0	4000	false	0	0	0	0	0	0	0	0	0	435	1	0	0	0	0	1000	2000	false	0	1000	0		
777366	0	0	0	22500	0	42500	true	0	0	0	0	250	0	0	0	5000	15000	0	0	false	0	0	0						42500						0	0	0	0	0												0	www.bankorient.com	
777441																								0	0	137	0	0	0	true	0	0	0	0	0	0	87	0	50	118	0	0	0	0	0	0	0	false	0	0	0	florabankandtrust.com	
777553																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0	false	0	0	0	http://www.banktl.com	
777870																								103	0	57	0	103	0	true	0	0	0	0	0	0	57	0	0	763	0	102	0	0	0	0	0	false	0	0	0	http://www.altoonabank.com	
777964																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	46	1	0	0	0	0	0	0	false	0	0	0	http://www.oglesbysb.com	
778466																								0	0	0	36175	0	51175	true	0	0	0	0	0	0	0	0	0	11496	4	0	0	15000	0	0	0	true	0	0	0	www.wnbonline.com	
778738																								3000	3868	98	25500	34	57111	true	0	1368	2500	2123	0	0	98	0	0	2725	1	34	843	0	21611	0	0	true	0	10000	0	www.citizensbank24.com	
779016																								82	16	251	3500	82	18789	true	0	0	16	0	0	0	0	0	251	5850	2	82	0	7150	7928	0	0	false	0	211	0	www.mbtc.com	
779351																								9852	0	111	43000	9852	65207	true	0	0	0	0	0	0	111	0	0	15928	6	24736	0	8350	13000	0	0	true	0	857	0	http://www.merchantsbank.com	
779360																								196	0	0	0	96	270	true	0	0	0	100	0	0	0	0	0	546	0	96	0	0	0	0	270	false	0	0	0	http://www.communitybanknet.com	
779539																								2131	0	12	0	0	2500	true	0	0	0	2131	0	0	12	0	0	8370	2	0	0	2500	0	0	0	true	0	0	0	www.castlebank.com	
779641																								0	0	0	0	0	500	false	0	0	0	0	0	0	0	0	0	309	0	0	0	0	500	0	0	false	0	0	0	http://PORTAUSTINBANK.COM	
779650																								0	0	100	0	0	14000	true	0	0	0	0	0	0	0	0	100	4320	2	0	0	14000	0	0	0	false	0	0	0	http://www.chippewavalleybank.com	
779968																								0	0	0	2000	0	41150	true	0	0	0	0	0	0	0	0	0	0	0	0	0	18250	20900	0	0	false	0	0	0	www.sbical.com	
780049																								0	0	50	0	0	459	false	0	0	0	0	0	0	0	0	50	258	0	0	0	0	250	0	209	false	0	0	0		
780218																								2237	0	412	30340	1284	64948	true	0	0	0	953	8	0	50	354	0	5729	1	2150	0	29138	5470	0	0	true	0	0	0	http://theubank.com	
780263																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	true	5072	0	0	www.ozonabank.com	
780562																								0	16823	5347	13400	0	29000	true	5347	16823	0	0	0	0	0	0	0	3338	1	0	0	10000	800	0	4800	false	0	0	0	www.icb.biz	
780722																								298	0	0	0	0	24448	true	0	0	0	298	0	0	0	0	0	6192	4	0	0	3000	21448	0	0	false	0	0	0	http://www.hebronsavingsbank.com	
780955																								422	0	0	0	0	0	true	0	0	0	422	0	0	0	0	0	636	0	0	0	0	0	0	0	false	0	0	0	http://www.waumandeebank.com	
781028																								587	405	0	7000	0	12000	true	0	0	405	587	0	0	0	0	0	2584	12	0	0	0	5000	0	0	true	0	0	0	http://bankofessex.com	
781130																								0	0	0	0	0	30000	true	0	0	0	0	0	0	0	0	0	7844	5	0	0	0	30000	0	0	true	0	0	0	http://geobank.com	
782016																								43	0	147	174	0	2676	true	0	0	0	43	12	0	135	0	0	2750	0	0	0	727	1685	0	0	false	0	90	0	http://www.bankofmaysville.com	
782351																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1461	2	0	0	0	0	0	0	true	0	0	0	www.fnbnorthfield.com	
782548																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2979	4	0	0	0	0	0	0	false	0	0	0		
782650																								362	0	0	3800	362	8364	true	0	0	0	0	0	0	0	0	0	1855	7	362	0	0	4564	0	0	false	0	0	0	www.citizensstate.com	
782904																								6999	0	0	0	0	0	true	0	0	0	6999	0	0	0	0	0	5265	1	0	0	0	0	0	0	false	0	0	0	www.commerceonline.com	
783161																								1121	1812	0	0	973	11657	true	0	1812	0	148	0	0	0	0	0	1978	1	973	0	10231	0	0	0	true	0	1426	0	www.thatsmybank.com	
783246																								1013	0	0	1003	0	6723	true	0	0	0	1013	0	0	0	0	0	205	0	0	0	1903	3652	0	165	true	0	0	0	www.grinnellbank.com	
783349																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	false	0	0	0	http://sbn3@frontiernet.net	
783648	628	1008	3291	21000	628	48000	true	0	940	68	0	24839	5	2024	0	17000	10000	0	0	true	0	0	0						48000						0	0	3291	0	0												0	www.centier.com	
783844																								62	0	0	0	0	2000	true	0	0	0	62	0	0	0	0	0	1334	1	0	0	2000	0	0	0	true	0	0	0	http://www.citizenbank.com	
783910																								35	0	180	0	0	6000	true	0	0	0	35	0	0	180	0	0	338	0	0	0	0	6000	0	0	true	0	0	0	http://www.nvboh.com	
783956																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	false	0	0	0		
783965																								0	0	3	0	0	0	true	0	0	0	0	3	0	0	0	0	599	1	0	0	0	0	0	0	false	0	0	0	http://www.txcoastalbk.com	
784159																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	false	0	0	0	http://WWW.PEOPLESCOMMUNITYBANK.COM	
784430																								0	0	44	2000	0	2000	false	0	0	0	0	0	0	44	0	0	744	0	0	0	0	0	0	0	false	0	0	0		
784944																								0	0	124	2500	0	2500	true	0	0	0	0	0	0	124	0	0	157	3	0	0	0	0	0	0	false	0	0	0	http://www.scottbancshares.com	
785062																								8218	0	2910	446045	1847	1187425	true	0	0	0	6371	2910	0	0	0	0	6747	4	2671	0	439421	285874	0	9420	true	0	6665	0	www.pcbancorp.com	
785147																								0	0	58	1479	0	9725	true	58	0	0	0	0	0	0	0	0	4137	3	0	0	2350	5896	0	0	true	0	0	0	www.fnbky.com	
785259																								1370	0	1646	9000	1299	30500	true	0	0	0	71	688	170	321	0	467	33591	7	1299	0	8000	13500	0	0	false	0	0	0	http://www.cobnks.com/cbc	
785325																								0	0	63	3000	0	3000	false	0	0	0	0	0	0	30	0	33	300	1	0	0	0	0	0	0	false	0	0	0		
785857																								0	0	70	0	0	194	false	0	0	0	0	0	0	70	0	0	691	1	0	0	0	0	0	0	false	0	194	0	http://www.portalesnb.com	
785923																								1241	0	752	0	237	251	false	0	0	0	1004	0	0	752	0	0	6666	3	408	0	0	0	0	0	true	0	251	0	http://www.lcnb.com	
785932																								0	534	190	0	0	7000	true	0	0	534	0	0	0	190	0	0	335	0	0	0	3000	4000	0	0	false	0	0	0	www.cnb-usa.com	
785950																								0	0	1066	3649	0	10216	true	0	0	0	0	257	0	393	0	416	526	0	0	0	3646	2921	0	0	true	0	0	0	www.legacy-bank.com	
786210																								0	553	543	45	0	66545	true	0	0	553	0	0	120	354	0	69	16901	7	0	0	12000	54500	0	0	true	0	0	0	www.traditionalbank.com	
786256																								0	0	23	0	0	0	true	0	0	0	0	0	0	23	0	0	78	0	0	0	0	0	0	0	false	0	0	0	http://www.gostatebank.com	
786340																								0	640	169	0	0	11697	true	0	0	640	0	0	0	28	0	141	454	0	0	0	1514	10183	0	0	true	0	0	0	www.fanb.net	
786443																								414	0	441	4000	0	4000	true	135	0	0	414	0	0	0	306	0	354	0	0	0	0	0	0	0	false	0	0	0	http://thenecedahbank.com	
786555																								0	0	125	3250	0	6900	true	0	0	0	0	0	0	0	0	125	463	0	0	0	1500	2150	0	0	false	0	0	0	www.peoplesstatebank.com	
786612																								311	0	568	10000	82	64813	true	0	0	0	229	0	0	184	0	384	5900	3	82	0	25000	29776	0	0	true	0	37	0	www.midpennbank.com	
786733																								0	10	0	9350	0	9350	true	0	0	10	0	0	0	0	0	0	2156	2	0	0	0	0	0	0	false	0	0	0	http://www.jeffersonsecuritybank.com	
786742																								1599	0	0	0	0	5216	true	0	0	0	1599	0	0	0	0	0	7024	2	0	0	0	5000	0	0	true	0	216	0	http://www.first-citizens.com	
786948																								0	0	0	250	0	3600	true	0	0	0	0	0	0	0	0	0	314	0	0	0	1300	2050	0	0	true	0	0	0	www.fnb-hampton.com	
787141																								611	0	14	3530	0	7768	true	0	0	0	611	0	0	14	0	0	416	0	0	0	1720	418	0	0	false	0	2100	0	www.esbanks.com	
787253																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2555	2	0	0	0	0	0	0	true	0	0	0	www.fnb-sf.com	
787440																								0	0	0	1310	0	4117	true	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	1745	0	0	false	0	0	0	http://securitystatebank-guttenberg.com	
787459																								0	0	0	500	0	3000	true	0	0	0	0	0	0	0	0	0	1050	2	0	0	750	1750	0	0	false	0	0	0	http://www.prinsbank.com	
787842																								0	0	740	0	0	100	false	0	0	0	0	0	0	0	0	740	0	0	0	0	0	100	0	0	true	0	0	0		
788559																								0	0	510	0	0	2740	true	0	0	0	0	0	510	0	0	0	232	0	0	0	0	0	990	0	false	0	1750	0	http://farmersanddrovers.com	
788652																								0	0	752	1920	0	3999	true	0	0	0	0	0	0	0	0	752	3450	2	0	0	1643	436	0	0	false	0	0	0	http://www.woodlandbank.com	
789051																								0	0	0	200	0	1000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	false	0	0	0		
790150																								0	0	352	0	0	0	true	0	0	0	0	0	0	352	0	0	470	2	0	0	0	0	0	0	false	0	0	0	http://www.bankofiberia.com	
790235																								0	1007	0	0	0	0	false	0	0	1007	0	0	0	0	0	0	943	1	0	0	0	0	0	0	false	0	0	0		
790271																								43	262	0	1000	43	2000	true	0	0	262	0	0	0	0	0	0	1516	0	43	0	1000	0	0	0	false	0	0	0	www.washingtonsavings.net	
790534																								0	0	0	70500	0	220500	true	0	0	0	0	0	0	0	0	0	60	0	0	0	0	150000	0	0	false	0	0	0	http://www.totalbank.com	
790543																								0	0	97	20300	0	108800	true	0	0	0	0	0	0	97	0	0	575	0	0	0	23500	65000	0	0	true	0	0	0	www.bankcsb.com	
790703																								517	0	225	35481	517	79712	true	0	0	0	0	0	0	225	0	0	8516	3	517	0	35876	8259	0	0	false	0	96	0	www.leebank.com	
790721																								1190	564	0	0	0	91214	true	0	564	0	1190	0	0	0	0	0	7871	4	0	0	0	91214	0	0	false	0	0	0	http://www.bankevb.com	
790851																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	432	1	0	0	0	0	0	0	false	0	0	0	http://jlarsen@rochesterbankmn.com	
790918																								343	0	839	29825	246	76949	true	645	0	0	97	0	0	28	41	125	3858	2	246	0	15785	31250	0	0	true	0	89	0	http://www.firstnationalberwick.com	
791072																								152	790	0	283	0	552	true	0	0	790	152	0	0	0	0	0	1585	1	0	0	0	269	0	0	false	0	0	0	www.interstatebank.net	
791205																								0	0	0	2000	0	2000	false	0	0	0	0	0	0	0	0	0	1582	1	0	0	0	0	0	0	false	0	0	0		
791353																								0	0	0	5000	0	8500	true	0	0	0	0	0	0	0	0	0	28	0	0	0	3500	0	0	0	false	0	0	0	www.bankwestmn.com	
791474																								7113	0	1075	124708	4173	343999	true	0	0	0	2940	0	0	1075	0	0	14794	3	8006	0	129364	89927	0	0	true	0	0	0	WWW.CFSBANK.COM	
791513																								447	0	20	0	0	7500	true	0	0	0	447	0	0	0	0	20	1769	1	0	0	0	7500	0	0	false	0	0	0	www.nbstamford.com	
791746																								0	0	0	58	0	1389	false	0	0	0	0	0	0	0	0	0	797	1	0	0	128	644	0	0	true	0	559	0		
791821																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	16863	7	0	0	0	0	0	0	true	0	0	0	http://www.nationalcapitalbank.com	
791942																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	838	0	0	0	0	0	0	0	false	0	0	0		
792248																								0	0	84	1028	0	4421	true	84	0	0	0	0	0	0	0	0	368	0	0	0	560	2833	0	0	false	0	0	0	WWW.FTSBBANCROFT.COM	
792453																								0	0	555	0	0	4000	false	0	0	0	0	555	0	0	0	0	0	0	0	0	0	4000	0	0	false	0	0	0		
792640																								0	0	98	1565	0	1565	true	0	0	0	0	0	0	98	0	0	361	1	0	0	0	0	0	0	false	0	0	0	http://www.yourfullservicebank.com	
792659																								0	0	0	0	0	1451	true	0	0	0	0	0	0	0	0	0	1032	6	0	0	371	1080	0	0	true	20427	0	0	http://www.nbt-texas.com	
