"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
595953	0	0	3	6	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	7	0	0	8	3	0	LOAN SERVICING FEES			MAINTENANCE AND REPAIRS													
596053	0	0	0	0	0	78	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	36	24	0	0	0	0	0	bond interest & fees			business manager fees													
596062	67	0	56	20	30	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	21	26	17	103	2	40	0				ATM FEES													
596156	19	0	29	6	4	7	4	11	39	26	24	0	0	0	0	0	0	18	0	0	0	false	16	0	0	16	0	7	22	86	32	0	MORTGAGE FEE	EXCHANGE	RECOVERY PRIOR YEAR	ATM EXPENSE	SOFTWARE LIC FEES	TELEPHONE				12/31/06 FIT ADJ PER BANKS AUDTIORS/CORP TAX RETURN							
596455	19	0	6	3	4	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	5	8	20	25	0	EPP Service Fees	ICA Fee Income	Customer Service Fees	Service Bureau Fees	Telephone												
596642	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	13	0				Telephone													
596848	272	0	0	178	0	282	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	364	0	0	merchant charge card processing			bank charge card processing													
596978	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	51	0	0	66	0	0																	
597041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-9	0	0	0	0	0	0	0	0															income tax 2006		
597162	6	0	6	0	14	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	74	16	0				Utilities													
597256	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	0	0	0				phone													
597313	25	0	23	43	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	85	3	80	95	36	0																	
597452	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	0	22	47	17	0				ACCOUNTING AND AUDIT EXPENSES													
597546	48	0	25	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	50	0	0	29	0	0																	
597555	0	0	0	0	0	286	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	331	0	0	Trust referral fee			Management Fee													
597658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
597751	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19601	0	0	0	false	0	0	0	0	0	0	0	42	0	0										CONTRIBUTION OF CAPITAL							
598002	69	0	0	0	0	111	0	0	67	76	0	0	0	0	0	0	0	0	0	0	0	false	42	0	0	0	0	0	0	0	61	0	MasterMoney Card and ATM Exchange Inc			Software License and Maintenance	MasterMoney Card and ATM Interchange Expense												
598048	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	126	0	0				Professional													
598132	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	42	0	0	check cashing fees			legal & audit													
598534	244	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-95	0	0	287	0	0	0	0	0				consulting & other outside services											adoption of FIN48 - reserve for uncertain tax positions		
598543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
598646	3	0	12	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	5	3	60	20	0																	
598954	51	1	21	25	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	4	0	15	18	205	50	0																	
599643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	0	0	0	0	0																	
599755	4	0	5	3	1	1	0	0	9	10	3	0	0	0	0	0	0	0	0	0	0	false	7	0	0	3	0	1	0	25	8	0	INSURANCE DIVIDEND			DUES & SUBSCRIPTIONS	CORRESPONDENT BANK SERVICE CHGS	EDUCATION & TRAINING											
599764	338	0	0	0	0	0	0	0	406	515	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	132	0	0	0	260	0				TELEPHONE	OUTSOURCED SERVICES / CONSULTANT												
600129	40	0	0	0	37	0	0	0	79	46	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	0	0	41	0	41	0				Service expense	Audit expense												
600419	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-591	0	0	79	0	0	297	0	0				State Taxes											Elected to early adopt FASB 159 and FASB 157		
600651	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	22	0	22	0																	
601032	2	1	7	5	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	true	2	0	0	0	12	2	0	0	4	0				State banking agency assessments	Correspondent bank fees & other miscellaneous									The Bank is still experiencing some loss carry-forwards for income tax purposes and will not pay any income taxes in 2007.			
601041	6	0	7	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	5	0	24	12	0																	
601050	3711	0	102	201	320	7279	5095	4467	8010	3147	1904	0	0	0	0	0	0	446	0	0	0	false	2214	0	0	1502	165	706	753	5803	2371	0	Vcc Interchange Fee Income	Commercial Card Interchange Income	Credit Card Merchant Discount	Management Fee	EDP Software Expense	Software Amortization				Kansas Privilege Tax adjustment							
601153	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	22	0	0																	
601416	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	ATM/DEBIT CARD INTERCHANGE INCOME																
601434	9	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	9	1	0	23	6	0																	
601443	0	0	0	0	0	304	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Subsidiary Income			Subsidiary Expense													
601564	18	0	0	0	0	0	0	0	21	23	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	50	0	0				Audit, Tax & Acct Fees	Business Development	Contract Labor											
601658	2	0	11	1	1	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	true	5	0	0	0	0	3	0	23	5	0				External Audit Fees	Courrier Expense									RI4 and RI-B115 - Reverse provision for loan losses per FDIC Examination findings and Statement of Policy.			
601733	0	0	0	0	0	36	28	0	22	26	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	0	0	0	0	22	0	loan origination fees	document prep fees		audit fees	atm expense												
602048	52	0	22	6	11	21	55	259	101	56	36	0	0	0	0	0	0	0	0	0	0	false	41	0	0	26	41	23	46	4	67	0	Merchant Program Income	Debit Card Income	Data Processing Income	Telephone Expense	Other Professional Services	Loan & Collection Expense											
602150	0	0	23	52	0	21	0	0	20	22	20	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	31	0	0	60	18	0	Debit Card Interchange Income			Telephone Expense	Audit Fees	Debit Card Program Expense											
602356	44	0	0	0	0	27	75	0	37	140	0	0	0	0	0	0	0	0	0	-201	0	false	0	0	0	0	0	0	33	117	0	0	Merchant Discounts	Lenders & Owners Title Policy		Interchange Expense/ATM Support	Peoples Inc Allocated Expense							Reclassified reserves for Off-Balance Sheet Items					
602543	25	0	25	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	false	24	0	0	0	0	9	8	118	66	0												ADJUSTMENT FOR MERGER					
602842	0	0	7	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	false	0	-2	0	0	6	0	0	0	0	0				Correspondent charges	Other bank charges										Tax math error		
603232	2	0	11	0	2	4	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	false	3	-6	0	0	0	9	0	9	13	0	OIL & GAS ROYALTY	EXCHANGE				MISC									Adjustment to depreciation in Undividend Profits for 4th quarter 2006 made by CPA		
603540	6	0	7	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	1	0	8	2	16	8	0																	
603559	10	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	0	8	0																	
603755	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	8	6	0																	
604024	47	0	0	0	0	46	69	0	58	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	102	0	0	Check card interchange fees	Mortgage sold origination fees		Franchise tax													
604033	0	1	7	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	0	0	4	0				Accounting	Service Charges	Comptroller Assesment											
604547	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Supplies													
604556	30	0	16	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	15	0	6	21	0	23	0																	
604640	5	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	5	1	0	4	0																	
605133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
605610	25	0	39	38	0	31	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	59	0	0	Other Commissions			Computer Software													
605656	29	0	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	5	40	17	68	72	54	0																	
606046	3793	25	149	1281	310	0	0	0	1751	0	0	0	0	0	0	0	0	344	0	0	0	false	2177	0	0	879	1652	752	4408	3903	1690	0				TELECOMMUNICATIONS						Stock option & performance share expense							
606073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	18	0	0	24	0	0																	
606653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
607146	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	20	0	0	NSF Fees																
607333	65	0	0	79	0	0	0	0	60	74	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Stationary/Supplies	Investment Services												
607511	30	1	15	19	7	21	5	2	80	107	45	0	0	0	0	0	0	2	0	0	0	false	27	0	0	8	25	16	13	145	28	0	Teller Fees	Miscellaneous Income	Charge Back/Cash Item Fee	Franchise Taxes	Intercompany Holding Company Expense	Telephone				Stock Option Compensation							
608358	1	0	7	1	1	3	3	0	5	3	2	0	0	0	0	0	0	0	0	0	0	false	3	0	0	1	4	4	0	6	6	0	Collection fees	Debit/Credit Cards		State Assessment	Insurance	Dues/Subscriptions											
608367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	23	12	0																	
608451	3	0	20	0	9	1	0	0	23	7	14	0	0	0	0	0	0	0	0	0	0	false	14	0	0	5	21	3	22	54	11	0	Check cashing fees			ATM Expense	Service charges	Audit/Tax Prep											
608844	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	121	0	0					ATM Expense												
609010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40	0	false	0	0	0	0	0	0	0	117	44	0												TRANSFERRED TO RC-G 3. OFF BALANCE SHEET COMMITMENTS					
609373	52	0	19	21	0	0	0	0	23	21	20	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	26	0	0	81	21	0				ATM-Star Monthly	Franchise Taxes	Consultant Fees											
609467	0	0	23	0	0	0	0	0	41	31	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	38	0	0				Bank Insurance	Consultant - Internal audit & Compliance												
609609	79	0	76	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	118	0	0																	
609645	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	27	0	0				Insurance Expense-Other													
609832	28	0	22	1	5	3	0	0	11	14	17	0	0	0	0	0	0	0	0	0	0	false	16	0	0	7	0	3	6	64	24	0	misc customer fees	0	0	convention and meeting	exam fees	audit  and acct fees	0										
610128	0	0	0	0	0	205	89	0	102	124	139	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Merchant Discount Income	Cash Plus Other Income		Flat Fee Expense	Other Tax Expense	Merchant Interchange Expense											
610155	40	0	33	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	21	0				Management Fees													
610164	70	39	16	126	23	82	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	0	5	114	213	99	0	Virtual Card Fee Income	Stored Value Card Fee Income															
610539	8	0	13	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				OTHER TAXES													
610557	24	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	82	0	0																	
610623	0	0	0	0	0	299	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	459	0	0	Fees - Check Cards			Management Fee													
610847	0	0	0	0	0	0	0	0	29	10	41	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	26	15	0	0				Consultant fees	Provision for state tax	Audit fees											
610913	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	47	0				ATM PROCESSING FEES													
611031	50	0	20	0	0	6	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	true	30	0	0	4	0	53	55	42	23	0	Check cashing fees			ATM Supplies and fees													
611246	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	6	0	0	16	6	0																	
611451	50	0	9	0	7	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	18	0	14	48	148	32	0				CTS Item Processing													
612159	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	23	0	0																	
612346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
612364	0	0	0	0	0	0	0	0	1766	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1551	0	0				Outsourced Collection Expenses													
612551	32	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	22	0	48	135	32	0				Debit Card/ATM expense													
613008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	177	0	0	489	0	0	663	0	0															FIN 48-CUM EFFECT ACCOUNTING CHANGE		
613156	91	0	58	0	0	52	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	53	0	0	0	0	0	0	220	73	0	Brokered Loan Fees			Outside Service Fees													
613222	0	0	0	0	0	0	39	26	210	0	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	27	44	0	0	Fair Value Gain on Derivative Asset	Success Card Fees	Merchant Fees	Management Fees	Operating Risk Loss	FFA Expense											
613334	0	0	10	13	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	7	0	0	0				Regulatory Fees	Correspondent Banking												
613343	29	9	13	6	8	95	0	0	97	20	17	0	0	0	0	0	0	0	0	50	0	false	14	0	0	6	12	7	8	0	28	0	DATA PROCESSING REVENUE			SOFTWARE EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SERVICE CHG						ADJUSTMENT TO AVAILABLE CREDIT					
613400	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	271	0	191	449	0	0																	
613464	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	false	0	0	0	0	0	0	0	41	0	0												Allowance for credit losses on off-balance sheet credit exposure, undisbursed portion					
613558	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
613754	5	0	0	2	15	0	0	0	12	7	2	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	0	16	15	0				KS Agencies & Service Fees	Telephone	ATM Expense											
613839	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	48	0																	
613950	0	0	0	0	0	568	714	3019	562	1313	835	0	0	0	0	0	0	0	0	0	0	false	647	0	0	0	0	0	0	4094	704	0	FCMC MORTGAGE FEES	CONSOLIDATED INTERCOMPANY FEES	AGENCY INTERCOMPANY FEES	COURIER SERVICE	CALL CENTER OUTSOURCE EXPENSE	TELEPHONE SERVICE											
614256	8	0	0	11	0	15	6	0	10	7	14	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	9	0	0	0	4	0	DIVIDEND INC	COLLECTIONS & EXCHANGE		CORRESPONDENT CHG	LIFE INSURANCE EXP	WILLIAMS FINANCIAL											
614313	110	0	0	0	0	0	0	0	715	137	338	0	0	0	0	0	0	0	0	831	0	false	0	0	0	0	78	0	0	524	0	0				MANAGEMENT FEES	FRANCHISE TAX	PROFESSIONAL FEES						BANK MERGER					
614340	40	0	0	0	0	0	0	0	83	40	0	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	0	0	94	0	49	0				PROFFESSIONAL/CONSULTING	ORE EXPENSE												
614368	67	0	0	81	0	932	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	45	0	Oil & Gas Royalties			Contributions													
614751	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	32	0	0																	
614948	23	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	22	0	0	20	32	0																	
615217	72	0	17	79	10	0	0	0	204	102	89	0	0	0	0	0	0	0	0	0	0	false	24	0	0	7	0	11	10	0	22	0				Franchise Tax	Professional Service	Misc. Expense											
615253	11	2	6	2	2	2	6	2	7	11	6	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	6	4	19	13	0	CAN EXCHANGE	HARLAND CHECK COMMISSION	OTHER FEES	AUDIT & TAX PREP	PR & BUSINESS PROMO	FRB SERVICE FEE											
615459	68	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	113	0	0	ACH Fees																
615851	21	5	2	0	4	22	0	0	25	14	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	2	7	0	21	0	Misc.			Misc.	Rental Bldg Exp												
615954	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				DEFERRED EMPLOYEE PROVISION													
616036	74	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	78	0	0	Mortgage Loan Syndication Fees																
616148	0	0	0	0	0	25	0	0	30	22	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	51	17	0	Debit Card Income			Holding Company Expense	Robbery Loss												
616410	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	false	0	0	0	0	129	0	227	0	0	0										Inercompany allocation entries between Bank and Holding Company							
616540	9	0	4	2	0	5	11	3	10	8	35	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	11	0	15	16	0	Commissions & Fees and Exchange	Other Investments Income and Other Assets Income	Late Fee Income	Insurance & Blanket Bonds	ITS & IACHA Fees	Misc., Dues/Meetings, Mileage, donations, exams, long/short, telephone											
616755	92	0	0	78	0	322	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	439	0	0	Debit card fees			Debit card processing													
616849	0	1	0	3	1	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3	0	5	5	0				COURIER	PREMIUMS ON LIFE INS.	PREPAID FDIC ASSESSMENT											
617024	122	0	0	165	0	598	354	0	387	509	0	0	0	0	0	0	0	0	0	0	0	false	175	0	0	0	0	0	0	1079	184	0	Bankcard	Electronic Fees		Professional Fees	Bankcard												
617051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	16	0	0																	
617145	5	1	27	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	1	0	13	5	62	11	0																	
617275	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	9	0	0	30	0	0																	
617341	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	5	0	0	0	0				EQUIP - MAINT & REPAIRS EXPENSES	its switch bill												
617538	4	0	0	0	0	4	0	0	7	5	4	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	10	21	9	0	Misc. Income			ATM Expense	Examination Fees	Group Office Expense											
617743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	0	0																	
618544	0	0	0	20	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Directors Blue Cross Blue Shield													
618647	8	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	5	0	0	0	5	0				OCC Assessment													
618740	21	1	14	21	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	46	6	5	74	57	0																	
618807	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	628	0	0																	
619327	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Consulting Fees													
619457	7	1	16	6	1	0	0	0	9	12	10	0	0	0	0	0	0	0	0	0	0	false	8	0	0	4	12	2	2	0	14	0				Indepenent Contractors	Utilities, Insurance & Surity Bonds	Correspondent Bank - Service Charge											
619701	121	0	0	0	0	140	0	0	228	112	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	308	0	0	Merchant Income			Professional Fees	Merchant Expense												
619859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
620015	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	23	0				TELEPHONE													
620051	0	0	0	0	0	0	0	0	7	86	11	0	0	0	0	0	0	860	0	0	0	false	0	0	0	0	0	0	0	0	8	0				ATM EXPENSE	PROFESSIONAL EXP	TELEPHONE				CAPITAL INJECTION FROM HOLDING CO							
620752	13	0	0	0	0	0	0	0	9	17	8	0	0	0	0	0	0	0	0	0	0	false	7	0	0	8	0	0	0	0	10	0				education	inhouse computer system	fed reserve service charges											
620930	20	0	21	9	13	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	2	0	5	27	30	26	0				Communications	Insurance												
621151	2	0	5	0	2	0	0	0	9	7	11	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	4	7	14	4	0				Utilities	Audit	Correspondent/Atm Fees											
621245	12	3	8	8	1	8	3	0	3	9	19	0	0	0	0	0	0	0	0	0	0	false	1	0	0	5	47	0	5	13	9	0	MISC INCOME	MONEY ORDER FEE, CD PENALTY, RELOAN FEE, WIRE FEE	IRA FEES, REAL ESTATE COMMISSIONS	ARMORED CAR, DONATIONS,  MISC EXP	EDCATION SERVICE CHARGE REFUND TELEPHONE	CORRESPONDENT CHARGE BLANKET BOND									1793		
621357	16	0	14	0	3	3	3	0	29	16	13	0	0	0	0	0	0	0	0	0	0	false	5	0	0	4	0	15	12	49	17	0	OTHER OPERATING	CK CASHING FEES		LOAN COMMITEE	TRAVEL	TELEPHONE											
621375	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	148	0	0	0	0	0	247	370	0	0																	
621432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	212	0	0																	
621441	0	0	22	0	0	38	0	0	23	28	0	0	0	0	0	0	0	0	0	0	0	false	0	-3	-152	0	41	0	0	0	20	0	Trade Revenue			Professional Fees	REPO & OREO										Remove cost of Evansville land donated to city in 2006	Early Adoption FASB #159	
621674	0	0	62	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	93	0	0				Courier and armored car fees													
622037	0	0	27	0	0	12	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3	20	39	25	0	Check Cashing			Telephone													
622653	13	2	13	6	1	0	0	0	17	7	6	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	0	4	8	31	13	0				EXAM & AUDITS	TELEPHONE	TRAVEL & AUTO											
622756	16	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	14	0	0	4	0	4	1	166	16	0														RI-E 2.a. Data Processing Expense includes approximately $90,000 in non-recurring data processing conversion expense.			
622774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	276	0	0																	
622831	48	0	35	3	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	17	-61	0	7	13	27	45	121	31	0				Telephone & Data Communication Expense											FIN 48 adj - 2006		
623052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
623258	32	0	0	26	0	99	0	0	29	32	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	115	0	0	Debit card fees			Debit card processing	Loan processing									Other Borrowed Money represents a reclassification of an overdrawn Due From account and there is no related interest expense associated with this liability.			
623445	71	0	21	24	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	44	203	50	121	0	164	0																	
