"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
629522																										0	119	5000	0	10000	true	0	0	0	119	0	0	4523	4	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	false	false	http://wvweb.www.freedombankwv.COM	
629746																										0	149	0	0	3768	true	0	0	0	0	0	149	1568	1	0	0	false	0	0	0	0	2000	1768	0	0	0	0	0	0	120	0	true	true	http://www.fmbank.org	
629849																										0	5	0	0	250	true	0	0	0	0	0	5	66	0	0	0	false	0	0	0	0	0	250	0	0	0	0	0	0	0	0	false	false	http://www.fsbdix.com	
630041																										0	32	0	0	0	false	0	13	0	19	0	0	334	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
630340																										0	0	0	0	0	false	0	0	0	0	0	0	316	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
630555																										0	11020	27500	0	39882	true	0	3040	0	7980	0	0	45	0	0	0	false	0	0	0	27500	10500	635	1247	13000	0	0	0	0	0	0	false	false	www.americanbankmontana.com	
630658																										0	1504	0	0	0	true	0	0	0	0	0	1504	2861	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnblivingston.com	
631039																										0	3480	9000	0	10930	true	0	2382	0	908	0	190	3905	3	0	0	true	0	0	0	9000	0	1930	0	5000	0	0	0	0	0	0	true	false	http://www.pattersonbank.com	
631150																										0	0	0	0	4169	true	0	0	0	0	0	0	2267	1	0	0	true	0	0	0	3000	1169	0	0	0	0	0	0	0	0	0	true	true	www.firstlockhart.com	
631178																										303	363	5000	303	13269	true	0	0	0	51	0	312	2533	1	303	0	true	0	0	0	5000	8269	0	0	0	0	0	0	0	0	0	false	false	WWW.SECFED.NET	
631422																										0	1543	15000	0	20743	true	0	907	0	619	0	17	2165	2	0	0	false	0	743	0	15000	5000	0	0	0	743	0	0	0	0	743	false	false	www.conwaynationalbank.com	
632139																										0	0	0	0	0	true	0	0	0	0	0	0	173	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.netteller.com/bankivesdale	
632410																										708	1982	0	181	201	true	527	0	0	0	0	1982	219	0	181	0	false	0	0	0	0	0	0	0	0	201	0	0	0	9604	200	false	false	http://newfieldbank.com	
632607																										730	132	14501	730	95157	true	0	0	0	132	0	0	8812	2	730	0	true	0	0	0	14502	20036	27619	33000	62000	0	0	0	0	0	0	true	true	greenfieldsavings.com	
632858																										0	6008	0	0	145000	true	0	0	0	924	0	5084	30344	2	0	0	false	0	0	0	0	0	0	145000	0	0	0	0	0	0	0	false	false	http://www.frontier-ok.com	
633154																										0	1431	0	0	2035	true	0	358	0	542	0	531	12522	2	0	0	true	0	0	0	0	0	0	2035	0	0	0	0	0	0	0	true	false	www.ourbank.com	
633341																										0	0	2467	0	3559	true	0	0	0	0	0	0	445	2	0	0	false	0	0	0	2467	0	78	1014	0	0	0	0	0	0	0	false	false	http://www.fsbky.com	
633501																										449	2155	27219	449	265851	true	0	1980	0	175	0	0	5241	2	449	0	true	0	0	0	27219	103320	107312	28000	40000	0	0	0	0	0	0	false	false	www.rockvillebank.com	
633640																										0	51	0	0	48	true	0	0	0	51	0	0	2302	2	0	0	false	0	0	0	0	0	0	0	0	48	0	0	0	0	0	true	false	www.hendrickscountybank.com	
633837																										0	6265	0	0	43317	true	0	0	0	568	0	5697	5040	2	0	0	true	0	0	0	29500	11900	1917	0	0	0	0	0	0	0	0	false	false	heritagebankinggroup.com	
634272																										80	243	16000	0	48500	true	80	0	0	185	0	58	11397	6	0	0	true	0	0	0	33500	10000	5000	0	17500	0	0	0	0	0	0	false	false	www.citizensfirst-rome.com	
634357																										0	1111	13500	0	33000	true	0	475	0	296	0	340	3132	2	0	0	true	0	0	0	13500	8500	1000	10000	10000	0	0	0	0	0	0	false	false	http://www.fnb-eagleriver.com	
634544																										0	0	0	0	1180	true	0	0	0	0	0	0	174	0	0	0	false	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	true	true	http://www.bank21.com	
634656																										0	107	1000	0	3167	true	0	0	0	107	0	0	245	0	0	0	false	0	0	0	1000	1000	0	1167	0	0	0	0	0	466	0	false	false	http://www.statebankofdelphos.com	
634731																										0	0	0	0	55	true	0	0	0	0	0	0	213	0	0	0	false	0	55	0	0	0	0	0	0	55	0	0	0	0	0	false	false	http://www.pelhambank.com	
634946																										0	0	0	0	0	false	0	0	0	0	0	0	112	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
634955																										583	1661	4000	0	8431	true	583	82	0	1438	0	141	6287	3	0	0	false	0	0	0	4000	0	0	0	0	0	4000	0	431	0	4431	true	false	www.firstokmulgee.com	
635457																										25	72	1160	0	2160	true	25	0	0	0	0	72	83	0	0	0	false	0	0	0	1160	1000	0	0	0	0	0	0	0	0	0	false	false	http://www.lakesidebankok.com	
635840																										10	896	0	0	8000	true	10	0	0	829	0	67	1281	1	0	0	true	1518	0	0	8000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.legencebank.com	
635859																										787	86956	56000	0	386000	true	787	64784	0	1155	0	21017	1895	1	0	0	true	0	0	0	56000	130000	190000	10000	181000	0	0	0	0	0	0	true	false	www.bankmw.com	
635907																										0	0	0	0	3042	true	0	0	0	0	0	0	4411	3	0	0	true	0	0	0	0	1901	0	1141	0	0	0	0	0	0	0	false	false	www.pentucketbank.com	
636753																										0	0	0	0	0	false	0	0	0	0	0	0	4506	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://fnbdighton.com	
636771																										25114	30741	34000	14334	127336	true	10780	6671	0	10513	2378	11179	770	0	14980	0	true	0	2882	0	101000	4633	4240	14581	0	2882	0	0	0	0	2882	true	false	http://www.ibcp.com	
637451	16221	13222	276563	0	317567	true	16221	52039	7	0	0	true	0	13714	276563	0	0	0	1563	13714	0	0	27290	32834	0					317567			11113	0	2109	0	0								0										0		true	true	www.plainscapital.com	
637554																										0	192	0	0	25188	true	0	192	0	0	0	0	4379	2	0	0	true	0	0	0	25188	0	0	0	0	0	0	0	0	0	0	false	false	http://www.firstbank.net	
637750																										0	0	0	0	0	true	0	0	0	0	0	0	1007	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.tetonbanks.com	
638047																										0	277	0	0	0	true	0	0	0	0	0	277	4292	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.lnbky.com	
638131																										0	373	0	0	5000	true	0	0	71	230	0	72	2544	1	0	0	false	0	0	0	0	0	0	5000	5000	0	0	0	0	0	0	true	false	www.bankofdickson.com	
638346																										0	0	0	0	0	true	0	0	0	0	0	0	951	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.ibankucb.com	
638355																										0	1785	0	0	0	true	0	6	666	0	0	1113	1643	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bankdesoto.com	
638850																										0	0	8566	0	16578	true	0	0	0	0	0	0	3055	3	0	0	true	0	8012	0	8566	0	0	0	0	8012	0	0	0	0	8012	true	true	www.fidelitybankdc.com	
639343																										0	939	0	0	6571	true	0	0	347	502	0	90	190	0	0	0	false	0	0	0	0	0	0	6571	0	0	0	0	0	0	0	false	false	www.rivertownbank.com	
639549																										0	127	7175	0	23602	true	0	0	0	0	0	127	504	0	0	0	true	0	0	0	7175	4860	6876	4691	0	0	0	0	0	5485	0	true	false	http://www.firstcentralsb.com	
639567																										305	0	0	0	293	true	305	0	0	0	0	0	0	0	0	0	false	0	293	0	0	0	0	0	0	293	0	0	0	0	0	false	false	CREDITONEBANK.COM	
639633																										0	0	0	0	0	true	0	0	0	0	0	0	1115	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.citizensbankweston.com	
639651																										0	446	0	0	0	true	0	0	0	28	0	418	712	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbpawnee.com	
639857																										0	0	0	0	0	true	0	0	0	0	0	0	1371	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.pbdl.net	
639950																										0	0	0	0	0	true	0	0	0	0	0	0	721	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.medinavalleystatebank.com	
640143																										164	368	0	0	0	true	164	312	0	56	0	0	30	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.federatedbank.com	
640152																										0	1995	0	0	7000	true	0	0	0	1351	0	644	142	0	0	0	false	0	0	0	5000	2000	0	0	0	0	0	0	0	0	0	true	false	www.tbotdevine.com	
640246																										533	52	6680	0	54981	true	533	0	0	38	0	14	8400	4	0	0	true	0	0	0	7100	27815	8720	11346	13500	0	0	0	0	0	0	true	true	http://www.fairfieldnb.com	
640442																										642	0	698	0	3542	true	642	0	0	0	0	0	2597	2	0	0	true	0	0	0	698	951	709	1184	0	0	0	0	0	2000	0	true	false	http://www.firsttrustsavings.com	
640554																										0	0	0	0	4691	true	0	0	0	0	0	0	1828	2	0	0	false	0	0	0	0	4691	0	0	0	0	0	0	0	0	0	false	false	www.wbclovis.com	
640956																										0	0	0	0	0	true	0	0	0	0	0	0	2406	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.bankfbt.com	
641047																										0	288	0	0	0	true	0	0	0	20	0	268	830	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://caboolstatebank.com	
641252																										0	454	0	0	0	true	0	0	0	454	0	0	66	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.statebank-dillon.com	
641355																										2886	704	18400	0	18650	true	2886	591	0	113	0	0	9683	5	0	0	true	0	250	0	18400	0	0	0	0	250	0	0	0	0	0	false	false	www.mysbank.com	
641364																										0	255	0	0	0	false	0	0	0	255	0	0	24	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
641449																										0	0	2013	0	12453	true	0	0	0	0	0	0	1353	1	0	0	false	0	0	0	2013	4635	1151	4654	0	0	0	0	0	0	0	true	false	cnboflebanon.com	
641476																										458	6957	0	70	299000	true	388	6957	0	0	0	0	1564	1	70	0	true	0	60000	0	0	35000	55000	149000	239000	60000	0	0	0	0	60000	false	false	http://www.cascadebank.com	
641579																										0	429	0	0	0	true	0	429	0	0	0	0	679	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.clackamascountybank.com	
641775																										10	3622	0	10	23506	true	0	3622	0	0	0	0	1028	0	20	0	true	0	0	0	19000	98	220	340	0	0	0	0	3848	0	3848	true	false	www.prudentialsavingsbank.com	
642259																										0	421	0	0	0	true	0	303	0	118	0	0	10906	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fbtet.com	
642437																										0	0	29	0	5600	true	0	0	0	0	0	0	2540	2	0	0	true	0	9	0	29	24	5080	0	0	9	6	39	413	0	467	false	false	http://bkforest.com	
642549																										9701	4109	10500	9055	50603	true	646	0	0	50	450	3609	64274	11	11158	0	true	0	0	0	10500	5000	23900	5159	0	5248	0	0	796	0	0	true	false	http://www.dubuquebank.com	
642857																										0	766	0	0	0	true	0	369	0	36	0	361	1743	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	fcbank.net	
642866																										652	37	0	0	0	true	113	37	0	0	0	0	0	0	0	539	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://bankprosper.com	
643274																										0	162	5825	0	5825	false	0	0	0	162	0	0	373	0	0	0	false	0	0	0	5825	0	0	0	0	0	0	0	0	0	0	false	false		
643340																										245	2025	0	245	2000	true	0	40	0	1485	60	440	4934	3	245	0	true	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	false	false	http://www.easternmichiganbank.com	
643368																										0	354	0	0	0	true	0	329	0	25	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.csbprinceton.com	
643452																										0	350	0	0	2220	true	0	0	0	350	0	0	5023	3	0	0	true	0	0	0	0	0	0	2220	0	0	0	0	0	0	0	true	false	www.cnbanktx.com	
643546																										0	616	612	0	8460	true	0	0	0	28	80	508	232	0	0	0	false	0	0	0	981	1380	1765	4334	0	0	0	0	0	0	0	true	false	http://www.ldb-ky.com	
643658																										0	870	600	0	600	true	0	0	0	186	0	684	0	0	0	0	false	0	0	0	600	0	0	0	0	0	0	0	0	0	0	false	false	http://ppnb.com	
644057																										0	0	0	0	0	false	0	0	0	0	0	0	679	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
644132																										0	3886	0	0	28000	true	0	3886	0	0	0	0	3577	2	0	0	true	0	0	0	0	5000	0	23000	0	0	0	0	0	0	0	false	false	http://www.cartercountybank.com	
644141																										0	1836	0	0	249	true	0	1333	0	0	0	503	1028	0	0	0	true	0	0	0	0	249	0	0	0	0	0	0	0	0	0	false	false	http://www.kcsbank.com	
644178																										0	15246	0	0	18400	true	0	10181	0	3789	0	1276	13478	1	0	0	true	0	0	0	18000	0	400	0	0	0	0	0	0	0	0	false	false	WWW.COLUMBIARIVERBANK.COM	
644440																										0	0	0	0	0	true	0	0	0	0	0	0	289	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.franklinbank.net	
644459																										0	408	0	0	0	false	0	265	0	0	0	143	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.citizensbankoforegon.com	
644646																										0	332	0	0	10	true	0	0	0	0	0	332	690	0	0	0	false	0	10	0	0	0	0	0	0	10	0	0	0	0	10	true	true	http://www.mylibertytrust.com	
644776																										0	0	0	0	0	false	0	0	0	0	0	0	111	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
644842																										0	0	0	0	720	true	0	0	0	0	0	0	1457	1	0	0	false	0	0	0	0	17	0	703	0	0	0	0	0	0	0	true	false	www.mfbanknet.com	
644936																										0	4398	0	0	1318	true	0	2881	0	1209	0	308	1266	9	0	0	false	0	0	0	1110	208	0	0	0	0	0	0	0	0	0	true	false	http://www.tattnallbank.com	
644963																										0	0	0	0	0	true	0	0	0	0	0	0	14	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://FNBQUITAQUE.COM	
645054																										0	2625	10868	0	50929	true	0	909	0	328	0	1388	1696	0	0	0	true	0	0	0	10868	26061	4000	0	0	5000	0	0	5000	0	10000	false	false	www.midwisc.com	
645157																										0	289	0	0	2000	true	0	0	0	40	0	249	219	0	0	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	768	0	true	false	http://www.banknw.com	
645317																										9697	0	0	1315	29	true	8382	0	0	0	0	0	47810	6	1315	0	true	0	0	0	0	0	0	0	0	0	0	0	29	0	29	true	true	www.adirondacktrust.com	
645465																										0	0	16000	0	16000	true	0	0	0	0	0	0	478	0	0	0	false	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	true	false	http://www.vistabank.com	
645540																										393	630	0	0	0	true	393	630	0	0	0	0	180	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.earlhambank.com	
645625																										17635	7994	326863	3218	573369	true	14417	384	0	1605	0	6005	15949	3	3246	0	true	635567	2754	0	326863	145911	68070	27095	0	2754	0	0	2676	0	0	true	false	http://www.wesbanco.com	
645661																										0	0	5000	0	19500	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	5000	12500	0	2000	0	0	0	0	0	0	0	false	false	http://www.acbank.com	
646042																										0	0	4161	0	9408	true	0	0	0	0	0	0	109	0	0	0	true	0	0	0	4161	2374	377	2496	0	0	0	0	0	0	0	true	false	http://www.ftnsbank.net	
646145																										0	1351	0	0	10600	true	0	333	0	1018	0	0	725	0	0	0	false	0	43	0	0	0	541	10016	0	43	0	0	0	0	43	true	false	www.caseybank.com	
646444																										0	35878	0	0	0	false	0	15731	0	0	4241	15906	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
646453																										0	782	0	0	531	true	0	0	0	782	0	0	325	1	0	0	false	0	0	0	0	0	531	0	0	0	0	0	0	0	0	true	false	http://www.csb-austin.com	
646471																										0	0	1245	0	1245	false	0	0	0	0	0	0	286	1	0	0	false	0	0	0	1245	0	0	0	0	0	0	0	0	0	0	false	false		
646556																										0	0	0	0	4500	true	0	0	0	0	0	0	979	1	0	0	false	0	0	0	0	0	0	4500	4500	0	0	0	0	0	0	true	true	http://www.wells-bank.com	
646743																										0	1836	8500	0	25006	true	0	0	1431	114	0	291	6899	1	0	0	true	0	0	0	8500	11000	1000	4500	9500	0	6	0	0	0	0	true	false	www.csbiowa.com	
646837																										0	1670	0	0	0	true	0	705	0	184	0	781	14693	8	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	OLDFNB.com	
646958																										0	0	0	0	2	true	0	0	0	0	0	0	572	1	0	0	false	0	2	0	0	0	0	0	0	2	0	0	0	0	0	true	false	http://www.ponyexpr.com	
647218																										801	2635	0	801	27071	true	0	143	47	1923	0	522	7604	5	876	0	true	0	611	0	5000	4000	1046	16414	20000	611	0	0	0	0	0	true	true	www.cvnb.com	
647245																										0	982	0	0	5000	true	0	982	0	0	0	0	1035	0	0	0	true	0	0	0	0	0	1000	4000	0	0	0	0	0	0	0	true	true	http://www.hardincsb.com	
647414																										0	49	0	0	0	true	0	0	0	49	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.savannahbankny.com	
647432																										0	11807	0	0	372	true	0	11025	0	0	0	782	49	0	0	0	true	0	0	0	0	0	0	0	0	372	0	0	0	0	372	true	false	WWW.OXFORDBANKONLINE.COM	
647759																										0	65	4	0	846	true	0	0	0	65	0	0	208	0	0	0	false	0	0	0	4	6	7	829	0	0	0	0	0	0	0	false	false	www.farmersstatebankonline.com	
647955																										0	0	0	0	0	true	0	0	0	0	0	0	684	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://fsb-hln.com	
648055																										61	287	47035	0	56193	true	61	32	0	255	0	0	2687	2	0	0	false	0	158	0	47035	4000	0	5000	9000	158	0	0	0	0	158	false	false	http://www.valleybankhelena.com	
648130																										0	575	0	0	65000	true	0	186	0	389	0	0	1600	0	0	0	false	0	0	0	0	50000	0	15000	0	0	0	0	0	0	0	false	false	www.coconutgrovebank.com	
648242																										1898	386	41000	1861	128528	true	37	57	0	149	0	180	16110	6	1861	0	true	0	0	0	41000	10000	10000	67528	87000	0	0	0	0	0	0	true	false	http://www.1776bank.com	
648251																										0	977	0	0	0	true	0	0	798	179	0	0	937	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mcclainbank.com	
648345																										0	305	1700	0	4800	true	0	0	0	275	0	30	94	0	0	0	false	0	0	0	1700	1900	1200	0	0	0	0	0	0	0	0	true	false	www.sidneybank.com	
648550																										0	180	0	0	0	true	0	0	0	180	0	0	690	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	WWW.BANKINGFNB.COM	
648952																										0	43	0	0	1870	true	0	0	0	0	0	43	689	0	0	0	false	0	0	0	0	0	88	1782	1870	0	0	0	0	0	0	true	false	www.bank-riogrande.com	
649342																										563	0	0	0	0	true	563	0	0	0	0	0	542	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.iowatrustbank.com	
649351																										0	0	750	0	750	true	0	0	0	0	0	0	1166	4	0	0	false	0	0	0	750	0	0	0	0	0	0	0	0	0	0	false	false	http://www.townandcountrybk.com	
649632																										0	0	0	0	0	true	0	0	0	0	0	0	485	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.rochellestatebank.com	
649650																										1295	153	35000	0	35416	true	1295	0	0	153	0	0	3993	2	0	0	false	0	166	0	35000	0	0	250	0	166	0	0	0	0	166	false	false	http://www.1stbmt.com	
649874																										0	44	0	0	2837	true	0	0	0	44	0	0	27	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	1337	0	0	false	false	www.royal-bank.us	
650674																										18	38885	0	18	6395	true	0	36214	0	241	0	2430	513	0	18	0	true	0	308	0	5044	0	1043	0	0	308	0	0	0	0	308	true	true	http://www.elibertybank.com	
650955																										0	0	0	0	0	false	0	0	0	0	0	0	24	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	.	
651103																										0	0	60000	0	92000	true	0	0	0	0	0	0	1080	0	0	0	true	0	2000	0	60000	0	0	0	0	2000	30000	0	0	0	3000	true	false	http://www.statebankofli.com	
651121																										0	795	10497	0	23144	true	0	19	0	626	0	150	1550	2	0	0	false	0	0	0	10497	8000	1000	3647	0	0	0	0	0	0	0	true	false	www.lumbeeguarantybank.com	
651149																										0	51	1000	0	1000	true	0	0	0	0	0	51	1592	3	0	0	true	0	0	0	1000	0	0	0	1000	0	0	0	0	0	0	true	false	http://www.statebankspencer.com	
651158																										169	210	0	0	0	false	169	210	0	0	0	0	522	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
651354																										0	582	0	0	0	true	0	376	0	154	0	52	229	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.kawvalleystatebank.com	
651448																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.jpmorganchase.com	
651457																										0	70	0	0	0	true	0	0	0	0	0	70	477	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.firstsecuritymalta.com	
651541																										0	935	2000	0	19250	true	0	0	0	122	0	813	1257	1	0	0	false	0	0	0	2000	9450	4000	3800	11800	0	0	0	0	0	0	false	false	http://www.isbff.com	
651756																										0	750	9900	0	14900	true	0	0	0	390	360	0	520	1	0	0	false	0	0	0	9900	5000	0	0	0	0	0	0	0	0	0	false	false	http://thebankofdenver.com	
651859																										113	2670	0	0	88220	true	113	0	0	0	0	2670	3678	2	0	0	true	0	0	0	0	2600	42370	43250	0	0	0	0	0	3780	0	true	false	www.stockmanbank.com	
651952																										44	0	0	0	115	true	44	0	0	0	0	0	4446	3	0	0	false	0	4	0	0	0	0	111	0	4	0	0	0	0	4	true	true	http://www.fnbeaglelake.com	
652043																										191	1917	22000	0	22010	true	191	1616	0	301	0	0	490	0	0	0	false	0	10	0	22000	0	0	0	0	10	0	0	0	0	0	true	true	www.myfreedomaccount.com	
652351																										1312	12807	1000	0	152775	true	1312	11933	0	840	0	34	23772	5	0	0	false	0	100532	0	1000	21243	0	30000	51000	100532	0	0	0	0	100532	true	false	http://www.fsbmsla.com	
652445																										106	96	0	0	2000	true	106	0	0	96	0	0	360	0	0	0	true	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	true	false	www.fmnbank.com	
652753																										0	467	0	0	0	true	0	0	0	132	0	335	2456	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.lawsonbank.com	
