"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
3353172												CONF																																																																																																																																																																								1574	0	0	0	10929	75722	0	257	0	32652	64410	0	0	0	0	32989	0	0	0	10524	0	0	257	257	7127	50281	0	1525	18651	0	0	0.5082	0.9712	0.9636	0	0	0	32732	257	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33969	
3354487												CONF																																																																																																																																																																								25000	0	0	0	0	25000	0	0	0	25000	16576	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	1.5082	5	5	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	
3354599												CONF																																																																																																																																																																								4450	0	0	0	11897	104796	0	941	0	19327	59544	0	0	0	0	19629	0	0	51	7992	0	0	941	941	7104	19220	8277	2887	71158	1296	654	0.3173	0.2358	0.2245	0	0	0	18688	941	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83257	
3356191												CONF																																																																																																																																																																								1223	0	0	0	8345	55882	0	412	0	20093	41645	0	0	0	0	20519	0	0	74	2676	0	0	412	412	1223	12480	15870	1424	26722	0	0	0.482819	0.532574	0.52188	0	0	0	20107	412	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38528	
3357077												CONF																																																																																																																																																																								50	0	0	0	0	5977	0	0	0	5937	1238	0	0	0	0	5937	0	0	0	0	0	0	0	0	25	5851	0	101	101	0	0	4.7956	4.6711	4.6711	0	0	0	5937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1271	
3357219												CONF																																																																																																																																																																								9349	0	0	0	9914	63279	0	216	0	20025	41963	1694	0	0	0	20241	0	0	0	1652	0	0	216	216	1803	40449	0	945	21243	189	0	0.4772	0.6647	0.6576	0	0	0	20025	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	30450	
3357385												CONF																																																																																																																																																																								261	0	0	0	0	12650	0	31	0	9549	7350	0	0	0	0	9348	0	0	0	583	0	0	31	31	91	8988	0	592	3602	0	232	1.3089	1.6423	1.6369	0	0	0	9317	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5692	
3357620												CONF																																																																																																																																																																								244	0	0	0	8825	10153	0	0	0	10020	10345	0	0	0	0	10120	0	0	0	0	0	0	0	0	9411	169	0	95	745	0	0	0.9783	12.991	12.991	0	0	0	10120	0	-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	
3357705												CONF																																																																																																																																																																								5955	0	0	0	8062	30347	0	127	0	15407	26709	0	0	0	0	15525	0	0	0	181	0	0	120	120	90	20919	0	1002	9462	0	0	0.5768	1.1307	1.122	0	0	0	15405	120	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13730	
3357871												CONF																																																																																																																																																																								1093	0	0	0	16035	62799	0	295	0	17928	34440	0	0	0	0	18223	0	0	0	0	0	0	295	295	358	38175	145	1141	24416	0	0	0.5206	0.5459	0.5371	0	0	0	17928	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33380	
3358252												CONF																																																																																																																																																																								774	0	0	0	3474	8264	0	0	0	7754	8032	0	0	0	0	7704	0	0	0	0	0	0	0	0	931	5012	384	1489	1887	0	0	0.965172	2.500487	2.500487	0	0	0	7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3081	
3358270												CONF																																																																																																																																																																								472	0	0	0	3943	11029	0	23	0	7958	10393	0	0	0	0	7986	0	0	0	0	0	0	23	23	84	8360	0	388	2616	0	0	0.7662	1.8624	1.857	0	0	0	7963	23	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4288	
3358289												CONF																																																																																																																																																																								4675	0	0	0	8105	41859	0	180	0	16035	21020	0	0	0	0	16215	0	0	0	572	0	0	180	180	0	19075	0	1227	22964	0	0	0.7628	0.5991	0.5925	0	0	0	16035	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27065	
3359062												CONF																																																																																																																																																																								141	0	0	0	0	15561	0	0	0	15349	15447	0	0	0	0	15349	0	0	0	0	0	0	0	0	75	15402	0	69	84	0	0	0.9937	4.8511	4.8511	0	0	0	15349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164	
3363920												CONF																																																																																																																																																																								131037	0	0	0	253353	596659	0	105	0	33421	196414	0	0	0	0	34200	0	0	0	0	0	0	105	105	244546	139271	203895	4641	10281	0	0	0.173587	0.244141	0.243391	0	0	0	34095	105	-674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140083	
3363939												CONF																																																																																																																																																																								165781	0	0	0	346661	864306	0	194	0	46299	288102	0	0	0	0	47451	0	0	0	0	0	0	194	194	338341	177304	341428	4789	9175	0	0	0.164029	0.220344	0.219443	0	0	0	47257	194	-958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215350	
3363957												CONF																																																																																																																																																																								350714	0	0	0	592953	1380220	0	254	0	81852	460073	0	0	0	0	83583	0	0	0	0	0	0	254	254	553025	370821	421588	8727	37774	0	0	0.181141	0.258986	0.258199	0	0	0	83329	254	-1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322732	
3363966												CONF																																																																																																																																																																								195731	0	0	0	537215	1194371	0	229	0	64065	391271	0	0	0	0	65695	0	0	0	0	0	0	229	229	518285	212306	440124	13500	26440	0	0	0.167316	0.227347	0.226555	0	0	0	65466	229	-1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288963	
3363975												CONF																																																																																																																																																																								3113	0	0	0	1966	27267	0	47	0	9731	19504	0	0	0	0	9795	0	0	0	0	0	0	47	47	62	13087	5684	855	8498	0	0	0.4998	0.7018	0.6984	0	0	0	9748	47	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13957	
3366239												CONF																																																																																																																																																																								297	0	0	0	1276	13767	0	61	0	11414	6347	0	0	0	0	11475	0	0	0	0	0	0	61	61	1255	7576	768	201	4183	0	0	1.7983	1.8867	1.8767	0	0	0	11414	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6082	
3366453												CONF																																																																																																																																																																								6645	0	0	0	0	9826	0	13	0	4892	9824	0	0	0	0	4905	0	0	0	0	0	0	13	13	6651	0	0	549	3187	0	0	0.498	1.5391	1.535	0	0	0	4892	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3187	
3367067												CONF																																																																																																																																																																								1266	0	0	0	17990	37837	0	40	0	14520	17734	0	0	0	0	14575	0	0	0	0	0	0	39	39	30328	6193	536	820	820	0	0	0.8197	6.2634	6.2467	0	0	0	14536	39	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327	
3368635												CONF																																																																																																																																																																								406	0	0	0	4870	45777	0	185	0	22853	32954	0	0	0	0	23050	0	0	0	6145	0	0	185	185	45	34776	3579	887	7574	0	0	0.6938	1.1886	1.1791	0	0	0	22865	185	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19392	
3368831												CONF																																																																																																																																																																								427	0	0	0	0	27121	0	126	0	21183	17353	0	0	0	0	21309	0	0	0	7330	0	0	126	126	30	16562	0	427	10655	0	0	1.2207	1.2085	1.2014	0	0	0	21183	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17632	
3368989												CONF																																																																																																																																																																								406	0	0	0	0	12837	0	2	0	9187	11503	0	0	0	0	9189	0	0	0	6	0	0	2	2	87	12253	108	332	391	0	0	0.7987	3.1697	3.169	0	0	0	9187	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2899	
3369007												CONF																																																																																																																																																																								279	0	0	0	0	20550	0	12	0	12309	9931	0	0	0	0	12321	0	0	0	0	0	0	12	12	279	18947	1158	178	178	0	0	1.2395	2.7103	2.7077	0	0	0	12309	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4546	
3369940												CONF																																																																																																																																																																								657	0	0	0	0	26982	0	239	0	9271	15470	0	0	0	0	9510	0	0	0	0	0	0	239	239	130	527	0	2312	26564	0	0	0.599289	0.356594	0.347632	0	0	0	9271	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26669	
3370133												CONF																																																																																																																																																																								592	0	0	0	1814	17788	0	62	0	11051	9991	0	0	0	0	11132	0	0	0	0	0	0	62	62	42	15182	751	677	1893	0	0	1.108	2.0984	2.0867	0	0	0	11070	62	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5305	
3370357												CONF																																																																																																																																																																								6321	0	0	0	0	16748	0	9	0	14166	15474	0	0	0	0	14175	0	0	0	0	0	0	9	9	49	15507	0	503	1201	0	0	0.9155	3.295	3.2929	0	0	0	14166	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4302	
3370366												CONF																																																																																																																																																																								973	0	0	0	0	14020	0	20	0	4670	4836	0	0	0	0	4690	0	0	0	0	0	0	20	20	563	6982	0	249	6495	0	0	0.9657	0.5943	0.5918	0	0	0	4670	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7891	
3370384												CONF																																																																																																																																																																								784	0	0	0	4061	14190	0	0	0	9963	788	0	0	0	0	9964	0	0	0	0	0	0	0	0	258	12788	0	1144	1146	0	0	12.6447	2.6901	2.6901	0	0	0	9964	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3704	
3373947												CONF																																																																																																																																																																								200	0	0	0	998	10875	0	26	0	8955	5804	0	0	0	0	8981	0	0	0	0	0	0	26	26	200	9445	58	841	1198	0	0	1.5429	2.8822	2.8739	0	0	0	8955	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3116	
3374878												CONF																																																																																																																																																																								406	0	0	982	0	14091	0	0	0	11775	13898	0	0	0	0	11775	0	0	0	0	0	0	0	0	50	13103	0	938	938	0	0	0.8472	3.3085	3.3085	0	0	0	11775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3559	
3376144												CONF																																																																																																																																																																								643	0	0	0	0	13493	0	12	0	8236	3659	0	0	0	0	8248	0	0	0	0	0	0	12	12	56	11731	0	225	1718	0	0	2.2509	2.0295	2.0266	0	0	0	8236	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4064	
3376461												CONF																																																																																																																																																																								26	0	0	0	0	1325234	0	0	0	345204	1170500	0	0	0	126342	345204	0	0	0	1813907	0	0	0	0	0	103332	23036	10589	1198866	1188277	0	0.2949	0.1503	0.1503	0	0	0	345204	0	0	2057	852927	1151901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23600	0	0	2297461	
3376733												CONF																																																																																																																																																																								234	0	0	0	0	20244	0	30	0	14443	5558	0	0	0	0	14473	0	0	0	0	0	0	30	30	82	16752	0	2025	3440	0	0	2.5986	2.1315	2.1271	0	0	0	14443	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6790	
3379426												CONF																																																																																																																																																																								159	0	0	0	0	8763	0	0	0	8322	8752	0	0	0	0	8322	0	0	0	0	0	0	0	0	87	8139	0	537	537	0	0	0.9509	3.8439	3.8439	0	0	0	8322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165	
3379819												CONF																																																																																																																																																																								654	0	0	0	0	11382	0	16	0	7698	2346	0	0	0	0	7500	0	0	0	0	0	0	16	16	82	9516	0	743	1800	0	214	3.5103	2.0254	2.0211	0	0	0	7484	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3703	
3383076												CONF																																																																																																																																																																								4748	0	0	0	5971	20709	0	0	0	16725	4141	0	0	0	0	16726	0	0	0	0	0	0	0	0	97	20042	0	570	570	0	0	4.0391	3.6536	3.6536	0	0	0	16726	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4578	
3383599												CONF																																																																																																																																																																								183	0	0	0	0	14997	0	0	0	12144	341	0	0	0	0	12132	0	0	0	0	0	0	0	0	27	14692	0	278	278	0	0	36.8754	3.7724	3.7724	0	0	0	12132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3216	
3383982												CONF																																																																																																																																																																								786	0	0	0	5167	6194	0	0	0	6087	6195	0	0	0	0	6087	0	0	0	0	0	0	0	0	5333	388	0	235	491	0	0	0.982567	10.697715	10.697715	0	0	0	6087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	
3385285												CONF																																																																																																																																																																								702	0	0	0	0	45167	0	0	0	44216	45214	0	0	0	0	44216	0	0	0	0	0	0	0	0	0	41802	0	866	3365	0	0	0.977927	3.771087	3.771087	0	0	0	44216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11725	
