"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	RIADJ536	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
601050	9666	64	282	1657	CONF	11712	0	0	10072	9689	8486	0	0	0	0	0	0	0	0	0	0	false	4173	0	2319	361	1406	2551	20599	4821	0	68044	5	2155	0	4156	0	0	Credit Card Merchant Discount			Commercial Card Rebate(Contra)	FDIC Assessment	Management Fee's										
601153	0	0	36	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0																
601416	539	0	0	302	CONF	176	165	0	387	487	0	0	0	0	0	0	0	0	0	0	0	false	484	0	0	529	0	620	504	387	0	1988	0	476	676	257	0	0	Merchant Program Income	Intercompany Income		Travel and Entertainment	Intercompany Expense											
601443	42	1	16	12	CONF	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	12	0	15	7	133	54	0	38	15	0	0	0	0	0				Subsidiary expense												
601564	0	0	46	58	CONF	0	0	0	37	66	59	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	178	0	0	38	40	155	0	50	0	0				SBD ASSESSMENT	CREDIT AND REO EXPENSE	SOFTWARE MNTC										
601658	0	0	0	0	CONF	0	0	0	39	0	0	0	0	0	0	0	0	1250	0	0	0	false	0	0	0	0	0	0	160	0	0	0	56	0	0	0	0	0				Charitable Contributions						Capital Infusion						
601733	0	0	0	41	CONF	51	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	115	38	0	91	48	26	62	0	0	0	Loan Processing + Doc Fees			Software Maintenance												
602048	43	0	24	61	CONF	28	438	0	520	137	0	0	0	0	0	0	0	1900	0	0	0	false	59	0	6	78	34	174	10	87	0	191	120	0	0	120	0	0	Merchant Fees	Data Processing Income		Loan & Collection Expense	Other Professional Services					Capital Infusion from Holding Company						
602150	18	0	35	17	CONF	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	6	67	6	22	133	33	0	81	46	0	27	22	0	0				Debit card program expense												
602356	92	60	0	0	CONF	87	162	63	96	294	585	0	0	0	0	0	0	1376	0	0	0	false	0	0	0	0	0	290	281	0	0	0	0	0	196	217	0	0	Merchant Discounts	Lenders and Owners Title Policy	Real Estate & Loan Closing Fees	Misc Expense	Misc Loan Expense	OREO Expense				Capital Injection						
602543	38	0	40	49	CONF	0	0	0	835	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	62	0	36	0	0	50	0	0	25	0	0				Employee Gross Misconduct												
602842	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
603232	4	0	23	0	CONF	4	8	0	14	15	37	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	9	0	6	8	0	0	0	0	0	0	0	0	Oil & Gas Royalty	Exchange		Tax Service Audit	Misc Expense	Taxes-Cap Assess										
603540	12	0	17	3	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	3	0	8	6	14	20	0	0	12	0	0	21	0	0																
603559	19	0	12	8	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	2	0	0	9	0	0	5	0	0	3	0	0																
603755	9	0	53	24	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	11	1	14	28	11	0	0	5	15	0	0	0	0																
604024	92	0	74	0	CONF	267	34	0	55	100	127	0	0	0	0	0	0	0	0	0	0	false	0	0	0	91	0	0	199	50	0	165	0	0	62	0	0	0	Mortgage sold origination fees	Wire transfer and EFT fees		Computer software amortization	Other contracted services	Franchise tax										
604033	3	2	14	1	CONF	1	0	0	6	9	2	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	0	7	0	0	15	0	0	2	0	0	Exchange & Collection			Service Charges	Comptroller Assesment	Couriers										
604547	25	0	7	21	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	0	0	39	31	0	0	0	0	0	0	0	0																
604556	38	3	25	45	CONF	27	0	0	179	61	0	0	0	0	0	0	0	0	0	0	0	false	34	0	30	45	11	61	0	53	0	0	43	14	0	61	0	0	secondary market loan fees			Other Real Estate Expense	Collateral Re-Appraisal											
604640	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0																
605133	0	0	0	87	CONF	0	0	0	120	167	417	0	0	0	0	0	0	0	0	0	0	false	0	0	0	223	0	0	274	0	0	66	0	0	0	113	0	0				Bank Exam Fees	Loan Collection Expense	OREO Expense										
605610	57	0	97	0	CONF	41	0	0	82	35	58	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	0	244	32	0	0	54	36	0	34	0	0	Other Commissions			Computer Software	Correspondent Bank Charges	Travel and Lodging										
605656	0	33	58	111	CONF	92	0	0	242	0	0	0	0	0	0	0	0	1244	0	0	0	false	68	0	8	106	29	495	159	88	0	33	0	0	163	118	0	0	Doc Prep			Other Exp OREO						Capital Injection						
606046	5165	187	259	2648	CONF	-8315	0	0	0	0	0	0	0	0	0	0	0	1123	-119	0	0	false	4618	0	1782	3641	1067	1645	9128	3046	0	14358	26	978	100	4694	0	0	FMV ADJ ON MSR									STOCK OPT EXP = 1038 EMPLOYEE STOCK COMPENSATION =85	PERFORMANCE SHARE EXP = -193 TAX EXP ON STK COMPENSATION=74					
606073	3	0	0	35	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	41	0	0	87	7	0	0	40	27	19	0	0	0																
606653	107	60	41	0	CONF	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	0	105	246	91	0	0	0	0	0	0	0	0				CDARS FEES												
607146	0	0	17	50	CONF	7	3	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	23	0	0	0	40	0	0	0	0	0	FHLB stock dividend	Misc service fees		travel								Lowered adjustments to provison				
607333	58	0	18	71	CONF	0	0	0	41	123	185	0	0	0	0	0	0	0	0	0	0	false	66	0	0	16	0	106	0	94	0	0	0	0	0	67	0	0				Credit Report Fees	Midwest Investments	Other Real Estate Expense										
608358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
608367	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	57	0	0	38	0	0	27	0	0	0																
608451	9	0	39	75	CONF	1	2	0	11	6	8	0	0	0	0	0	0	0	0	0	0	false	26	0	10	29	7	57	104	21	0	0	10	4	22	17	0	0	Check Cashing Fees	Credit Life Income		Service charges	Memberships/subscriptions	Auto/travel										
608844	52	0	0	50	CONF	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	false	0	0	28	0	0	41	343	39	0	82	48	48	98	74	0	0					LOAN EXPENSE											
609010	0	0	0	0	CONF	82	0	0	38	65	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	282	63	0	0	53	0	88	36	0	0	VISA DEBIT CARD COMMISSIONS			COMPTROLLER'S ASSESSMENT	LOAN COLLECTION EXPENSE											
609373	111	0	41	0	CONF	0	0	0	48	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	59	0	0	122	0	0	68	39	0	0	0	0	0				FRANCHISE TAXES	STATEMENT PROCESSING											
609467	0	0	56	0	CONF	118	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	98	0	0	0	43	57	0	0	0	0	Amortization on Disc/Write-down on Unguaranteed portion of SBA loans			Bank Insurance												
609609	98	0	157	166	CONF	60	39	0	300	170	116	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	0	0	190	0	0	0	223	0	0	96	0	0	Attorney Fees	Wire Transfer Fees		Loan Collection Expense	OREO Expenses	Filings, Appraisals & Recordings				Transfer of capital from Bank Holding Company						
609645	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0																
609832	110	0	57	20	CONF	13	0	0	18	18	38	0	0	0	0	0	0	0	0	0	0	false	34	0	11	38	13	29	188	45	0	48	23	53	33	20	0	0	MISC CUSTOMER FEES			DUES & SUBSCRIPTIONS	MISC INSURANCE	LOAN & COLLECTION EXPENSE										
610128	0	0	185	0	CONF	39	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	127	41	374	0	79	0	457	95	100	587	0	0	0	Letter of Credit Fees			Other Tax Expense												
610164	216	3	30	485	CONF	226	58	0	161	0	0	0	0	0	0	0	0	0	0	0	0	false	100	0	0	0	18	222	1421	259	0	1307	79	244	0	170	0	0	INCOME - LEASED EQUIPMENT	MISCELLANEOUS INCOME		DEPR ON LEASED EQUIP												
610539	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0																
610557	46	0	33	0	CONF	54	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	148	33	0	42	0	0	0	0	0	0	CHECK CARD INCOME			VISA / MC EXPENSE												
610913	0	0	35	0	CONF	34	0	0	35	76	0	0	0	0	0	0	0	0	0	0	0	false	69	0	0	0	0	0	0	61	0	0	28	0	132	89	0	0	Misc Income-Insurance Claim for Branch Flood Damage			OCC Exam	Taxes on Bank Deposits											
611031	78	0	0	0	CONF	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	44	140	67	35	0	0	45	60	109	0	0	0	Non Customer Check Cashing			Chargedown of Other Real Estate												
611246	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0																
611451	105	5	17	0	CONF	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	false	67	0	31	0	25	68	290	58	0	347	126	82	2	34	0	0				CTS Item Processing												
612159	0	0	20	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0																
612346	46	0	0	0	CONF	13	0	0	17	16	0	0	0	0	0	0	0	0	0	0	0	false	36	0	11	35	16	5	79	38	0	77	15	15	31	0	0	0	Loan fee income			Telephone	Internet											
612364	0	0	0	0	CONF	241	157	245	2729	1536	0	0	0	0	0	0	0	0	0	0	0	true	770	0	0	0	0	0	2400	0	0	0	0	0	0	425	0	0	DIVDAT/EPX convenience fee	Customer NSF check fee	Western Union convenience fee	Outsourced collection expenses	Incentive payments to deposit customers to close their accounts early									This is the continuation of RI-E item #1: Item 1.l. Moneygram fee of $46K exceeds 3% of Schedule RI Item 5.l.		
612551	0	0	0	0	CONF	0	0	0	40	142	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	76	0	148	280	36	0	0	50	0	106	0	0	0				loss on sale of oreo	oreo expense											
613008	1230	0	0	1855	CONF	3849	0	0	4839	963	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1452	356	263	2019	0	0	1988	848	797	0	1078	0	0	Swap income			Swap expense	Software maintenance											
613156	197	0	113	58	CONF	59	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	false	78	0	0	84	0	29	444	130	0	114	83	0	0	65	0	0	Negotiated Discount Pricing			Other Outside Services												
613334	0	0	0	0	CONF	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Regulatory Fees												
613343	65	13	36	0	CONF	203	0	0	282	101	54	0	0	0	0	0	0	200	0	0	0	false	37	-17	13	21	16	17	0	72	0	0	0	14	39	0	0	0	DATA PROCESSING REVENUE			SOFTWARE EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SER CHG				capital injection from holding company					correction to afs market adjustment	
613400	765	0	0	1469	CONF	548	0	0	304	224	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	675	0	299	677	0	0	722	0	0	794	0	0	0	Other commissions			Contributions	Armored car											
613464	0	0	0	0	CONF	0	0	0	238	1059	469	0	0	0	0	0	0	112	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0				Insurance and bond premiums, DFI Assessments and Credit Administration Expenses	Expenses on OREO	Provisions for OREO losses				Capital infusion from holding company - Golden Security Bancorp						
613558	471	0	0	190	CONF	42	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	141	0	0	255	0	288	269	114	0	0	197	0	0	297	0	0	Wire Fees	Origination Fees														
613754	11	0	1	13	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	5	0	0	11	50	31	0	0	31	7	12	26	0	0				Ross on Bad Checks												
613839	52	0	40	39	CONF	59	43	0	142	36	0	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	0	61	66	0	0	30	52	0	46	0	0	Income from non bank subsidiary	Misc fees & non customer check cashing fees		Repo Property Expense	Non bank subsidiary											
613950	0	0	0	0	CONF	5603	2294	1657	3964	2118	1449	0	0	0	0	0	0	0	0	0	0	false	1478	0	0	0	0	3436	15935	1669	0	12349	0	0	1765	1425	0	0	Agency Intercompany Fees	FCMC Mortgage Fees	North TX Transfer Fees on Sales-Student Loans	Call Center Outsource Expenses	Outside Services, Telecheck Commission, Colleciton Fees	Debit Card Support Fees										
614256	16	0	0	11	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	21	11	13	63	19	0	29	22	28	0	19	0	0																
614313	146	0	0	246	CONF	34	0	0	303	290	269	0	0	0	0	0	0	0	0	0	0	false	134	0	0	190	26	75	564	124	0	36	0	159	357	148	0	0	OTHER INCOME			LOAN EXPENSE	FRANCHISE TAX	MANAGEMETN FEE										
614340	0	23	33	0	CONF	0	0	0	159	118	0	0	0	0	0	0	0	0	0	0	0	false	57	0	0	63	0	276	43	80	0	0	35	84	83	100	0	0				COLLECTION AND REPO FEES	ORE EXPENSES											
614368	115	0	0	316	CONF	33	0	0	56	116	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	57	0	0	52	60	0	70	0	0	0	29	0	0	Mortgage Fee Income			Customer Relations	OREO Expense											
614751	0	0	35	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	36	0	0	74	0	0	59	0	0	25	0	0	0																
614948	0	0	54	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	47	0	0	99	26	0	46	45	0	0	0	0	0																
615217	76	201	36	242	CONF	0	0	0	163	178	382	0	0	0	0	0	0	0	0	0	0	false	46	0	10	0	21	19	0	38	0	108	30	0	45	0	0	0				Expenses of other real estate owned	Misc. Expense	Franchise Tax										
615253	23	0	18	7	CONF	0	9	7	20	24	10	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	7	13	76	27	0	0	0	0	0	0	0	0	CAN EXCH	HARLAND CHECKS	OTHER FEES	AUDIT & TAX PREP	PR & BUSINESS EXP	FRB SERVICES										
615459	0	0	0	0	CONF	117	52	309	225	112	145	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	363	0	0	131	0	0	83	0	0	0	WIRE FEES	LOCKBOX	ACH FEES	FORECLOSED ASSETS	PROFESSIONAL FEES	EPLAN FEES										
615851	18	30	9	9	CONF	35	5	156	95	5	123	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	4	35	35	42	0	0	13	0	3	26	0	0	Misc.	Credit Enhancement Fees	Interest on Charge off Loans	Misc.	Rental Building Exp	Loss on Assets										
615954	37	0	28	56	CONF	0	0	0	66	40	31	0	0	0	0	0	0	0	0	0	0	false	39	0	0	87	0	27	0	61	0	0	0	33	-76	111	0	0				DEPRECIATION SOFTWARE	MISC OPERATING EXPENSES	NSF & OTHER LOSSES										
616036	191	0	88	79	CONF	156	25	47	62	107	0	0	0	0	0	0	0	0	0	0	0	false	57	0	0	85	27	0	157	125	0	252	0	0	0	60	0	0	Mortgage Loan Syndication Fees	Income Wire Transfer	Gain Value Derivatives	Insurance General	Subscriptinos - computer software											
616148	0	0	0	0	CONF	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	41	0	0	116	0	0	62	0	0	50	0	0	0				Holding Company Expense												
616410	153	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	209	0	0	410	0	0	82	59	0	0	250	389	305	0	0	0																
616540	28	0	8	19	CONF	13	35	0	8	6	60	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	17	5	46	15	0	41	21	0	47	17	0	0	Exchange, Deposit Account Fees, Insurance Commissions	Other Investment Income		Insurance and Blanket Bonds	Credit Card/Merchant, Other Asset Expense, Misc Expense	Assoc Dues, Meetings, Mileage, Long/Short, Misc, Charge-Off/Recovery										
616755	260	0	0	0	CONF	60	46	0	187	158	0	0	0	0	0	0	0	0	0	0	0	false	0	0	69	0	42	92	1060	106	0	825	0	0	260	0	0	0	Draft Discount	Cash Reserve Fee		Loan Processing	Management Services											
616849	0	0	0	44	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
617024	797	0	0	972	CONF	0	0	0	1867	0	0	0	0	0	0	0	0	0	0	0	0	false	439	0	89	425	0	172	2274	0	0	1936	0	0	373	361	0	0				OREO expense and writedown												
617051	0	0	38	0	CONF	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	LETTER OF CREDIT FEE															
617145	11	2	46	12	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	2	0	13	12	122	24	0	0	38	0	0	0	0	0																
617275	0	0	31	118	CONF	0	0	0	35	207	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0				Bankers Bond	OREO Expense											
617341	0	0	0	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				EQUIP MAINT & REPAIRS EXPENSE												
617538	0	0	0	0	CONF	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	32	39	0	0	0	0	0	0	0	0	0				Operating Loss												
617743	125	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	97	46	0	71	0	0	31	48	0	0																
618544	0	0	38	50	CONF	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	6	13	0	21	0	23	0	0	63	39	0	0				Telephone												
618647	11	14	3	2	CONF	0	0	0	64	13	19	0	0	0	0	0	0	0	0	0	0	false	6	0	0	8	0	3	0	10	0	0	17	21	0	0	0	0				Maintenance Contracts	Training Expense	OCC Assessment										
618740	81	2	25	124	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	56	0	0	112	7	9	217	91	0	0	0	0	0	0	0	0																
618807	1999	0	372	326	CONF	63	40	40	547	344	0	0	0	0	0	0	0	0	0	0	0	false	320	0	0	0	0	113	983	0	0	155	0	0	47	396	0	0	Income Central Fund	FNMA Modification	Underwriting Construction Fees	RE Foreclosure Expense	Debit Card Rewards and Rebates											
619327	121	0	89	0	CONF	169	0	0	240	234	83	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	164	0	62	0	0	77	0	112	85	0	0	Mortgage Origination Income			Taxes Other	Miscellaneous Loan Expenses	OREO Expense								Other Noninterest expense items greater than $25,000 that exceed 3% of Schedule RI, item 7.d Outsourced Services     $106		
619457	21	0	36	3	CONF	0	0	0	13	13	17	0	0	0	0	0	0	0	0	0	0	false	17	-204	7	27	4	5	0	23	0	12	19	15	4	12	0	0				Correspondent & Bank Service Charges	Insurance & Surity Bonds	donations									To adjust Sullivan SERP (Supplemental Executive Retirement Plan) to Full Accl as of 12-31-2009. Authorized by Board Meeting executive session 3/24/2010.	
619701	818	0	345	0	CONF	0	0	0	451	390	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	284	45	380	0	208	0	465	210	169	0	141	0	0				Merchent Processing fees	Pre & Post Foreclosed Property Expense											
619859	66	0	0	0	CONF	27	52	0	59	35	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	78	0	32	121	47	0	134	36	38	37	0	0	0	Investment Sales Income	Fees on Secondary Market Loans		Other Fees	Other Real Estate Expense											
620015	0	0	0	0	CONF	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	49	0	0	46	0	0	51	0	0				Benmark Life Insurance												
620752	0	0	0	0	CONF	0	0	0	29	59	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0				COMPUTER COSTS AND FEES	WRITE DOWNS ON VALUE OF NON ACCRUAL ASSETS											
620930	35	0	48	97	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	34	0	80	183	34	0	0	42	0	0	33	0	0																
621151	0	0	0	0	CONF	0	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	25	106	31	0	0	0	0	40	0	0	0				OREO Expense	Credit Card Expenses											
621245	10	4	17	24	CONF	9	6	0	8	5	12	0	0	0	0	0	0	0	0	0	0	false	2	0	10	30	7	9	18	12	0	0	2	0	1	6	0	0	misc income	money order fees (1) cd penalty (2) wire fee (3)		armored car (1) donations (2) misc(5)	education (5) DDA chargeoff (0)	corr bank (12) ORE expense (0)										
621357	22	0	40	16	CONF	5	1	0	25	22	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	22	24	111	26	0	25	15	0	0	36	0	0	Other	Check Cashing Fees		Utilities	Travel											
621375	481	311	0	205	CONF	55	0	0	299	163	365	0	0	0	0	0	0	0	0	0	0	false	296	0	73	0	0	99	546	209	0	1055	0	0	397	0	0	0	Wire Transfer fees			Officer Expense	Automobile Expense	REO taxes										
621441	0	0	48	0	CONF	0	0	0	48	64	32	0	0	0	0	0	0	0	0	0	0	false	0	0	0	101	0	72	168	46	0	0	28	0	0	0	0	0				Professional Fees	Repo & OREO	Interest on Deferred Comp										
621674	0	0	92	70	CONF	91	0	0	79	92	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	131	0	0	245	53	0	0	123	0	0	0	0	0	Foreign Currency Fees			Courier and Armored Car	R/E Appraisals											
622037	22	0	86	0	CONF	9	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	12	86	102	51	0	0	62	0	51	54	0	0	Check Cashing			Professional Services												
622653	69	7	18	27	CONF	0	0	0	12	14	52	0	0	0	0	0	0	0	0	0	0	false	21	0	5	0	7	30	90	28	0	0	38	0	29	21	0	0				INSURANCE	TRAVEL & AUTO	PC NETWORK ADMIN EXP										
622756	45	0	31	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	7	26	238	42	0	15	40	15	0	60	0	0																
622774	0	0	0	148	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	119	0	0	0	0	0	590	115	0	327	0	0	0	0	0	0																
623052	19	0	0	45	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	0	0	112	33	0	0	54	0	0	0	0	0																
623445	187	0	43	657	CONF	0	0	0	8800	0	0	0	0	0	0	0	0	0	0	0	0	false	87	0	166	664	137	438	0	424	0	2376	0	0	730	0	0	0				Management fees paid to parent (MSFG)												
623454	214	0	105	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	117	0	0	112	0	105	0	110	0	278	119	71	132	118	0	0																
623548	28	0	25	0	CONF	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	30	0	0	0	0	0	52	0	0	29	0	0	0				Software License Fees												
624152	0	0	0	50	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
624246	46	0	29	0	CONF	27	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	55	127	48	0	0	38	0	0	0	0	0	OFFICIAL CHECK, SAVINGS BOND, WIRE TRANSFER & MISC FEES			WRITE-OFF WORTHLESS EQUITY SECURITY												
624563	0	0	38	0	CONF	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	39	0	0	0	58	0	0	0	0	0	0	0	0	0				Examinations and audits												
624648	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0																
624956	35	0	17	0	CONF	11	5	22	15	16	48	0	0	0	0	0	0	0	0	0	0	false	30	0	7	23	2	25	54	24	0	0	9	22	13	20	0	0	Customer Service Fees	Collection Fees	Misc	Pubs/Subs/ Dues	Auto/Travel	Misc										
625056	4	0	22	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	4	20	3	12	60	15	0	0	3	0	12	0	0	0																
625065	29	0	0	81	CONF	6	5	0	51	78	30	0	0	0	0	0	0	750	0	0	0	true	0	0	0	0	11	0	78	0	0	84	120	183	64	77	0	0	Xtion Fees-Check Cashing	Wire Transfer Fees		Software Amortization	Software License	Bank Charges				Capital Contributions by Parent Company				Deposit Expenses-Other               $44M Employee Relations Expense       $39M Insurance-Other Expense             $39M State Assessment Expense        $34M ORE Property Tax Expense           $27M		
625140	41	0	36	0	CONF	43	0	0	26	31	54	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	57	28	0	102	0	0	0	63	0	0	Equity in Subsidiary			Bonds & Insurance	OCC Assessment	Miscellaneous Expense										
625159	92	0	0	0	CONF	70	35	38	284	111	0	0	0	0	0	0	0	0	0	0	0	false	0	0	28	166	0	31	402	0	0	315	131	0	0	0	0	0	WIRE TRANSFER FEE INCOME	MISCELLANEOUS INCOME	LOBBY SVC INCOME	CORP ADMIN EXPENSE	ENTERTAINMENT FACILITY EXPENSE											
625449	0	0	0	0	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0				OREO Expense												
625654	478	0	37	114	CONF	376	0	0	188	226	0	0	0	0	0	0	0	0	0	0	0	false	170	0	46	112	70	73	1831	210	0	631	179	184	258	217	0	0	BOND ACCOUNTING/INVESTMENT SAFEKEEPING FEES			ENTERTAINMENT	DUES & SUBSCRIPTIONS											
625757	39	0	41	53	CONF	0	0	0	0	0	0	1299	0	0	0	0	0	0	0	0	0	false	36	0	22	0	13	74	52	65	0	2	0	0	64	36	0	0							Negative goodwill recognized on acquisition of State Bank of Aurora from  FDIC.									
