"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
699253								0	2576		0	0	45606		6809	42	54991	0			643	2		
699534								0	14291		0	0	123912		77086	296	215289	0			14185	21		
699552								0	10173		0	0	194133		69283	214	273589	0			16677	24		
700140								0	428		0	0	20013		8171	43	28612	0			279	1		
700252								0	2069		0	0	35779		48463	155	86433	122			13684	16		
700337								0	7302		602	2	90040		51893	203	149837	0			16169	19		
700430								0	5763		0	0	71674		37934	174	115371	0			3816	8		
700458								0	1046		0	0	24622		8684	39	34352	0			1598	3		
700672								0	28327		532	2	198896		99960	364	327715	0			0	0		
700739								0	12683		901	3	58839		30086	220	102509	0			0	0		
701062							1487837	0	68836		3599	8	1997240		2062638	5316	4153127	20814	4065900	10262	293539	349		
701222								0	23628		491	1	188460		118156	409	330735	0			11182	18		
701259								0	14206		578	1	161010		97489	369	273283	0			25423	46		
701736							0	0	37605		4618	10	511504		334586	1093	888312	1	904435	-365	50622	61		
701745								0	3		0	0	6457		7295	36	13755	0			0	0		
701839								0	7798		294	1	158409		108952	455	275453	0			14257	21		
701857								0	850		0	0	13883		6761	48	21494	0			568	2		
701950								0	6522		915	3	47261		53889	125	108587	0			12689	8		
702050								0	146		0	0	5510		4325	18	9981	0						
702117							1190302	0	124951		2652	9	1840871		1978078	5211	3946552	0	3930122	0	0	0		
702359								0	2112		0	0	42221		23882	114	68215	0			2696	8		
702612								0	40066		6162	14	332948		239976	861	619152	0			15751	28		
702751								0	3348		0	0	61841		38771	187	103960	0			4224	10		
702836								0	5350		1882	4	41301		28630	179	77163	0			14670	4		
702911								0	22250		993	3	175639		89281	266	288163	0	286974	0	5516	13		
702966								0	0		0	0	10052		13177	67	23229	0						
703039								0	501		0	0	21667		18158	72	40326	0			352	1		
703552								0	5570		1878	4	46652		54121	245	108221	0			0	0		
703767								0	11665		3236	3	253697		368498	1062	637096	0			71956	120		
704326								0	1885		0	0	40734		5680	56	48299	0			1470	5		
704447								0	3008		401	1	41311		17318	101	62038	0			0	0		
704559								0	33478		573	2	415272		191283	703	640606	0			25204	50		
704737								0	9008		868	3	224837		232553	749	467266	0			31106	23		
704755								0	3937		0	0	40913		24584	52	69434	0			2589	2		
705444								0	5069		602	2	63320		57179	221	126170	0			7592	9		
705453								0	1226		0	0	4703		6057	30	11986	0			255	1		
705556								0	15878		3468	9	92479		35567	154	147392	0			1692	3		
705565								0	1949		330	1	43918		15631	115	61828	0			4730	6		
705958								0	7744		0	0	50004		48032	130	105780	0			534	2		
706030								0	2112		384	1	13447		7201	28	23143	0			0	0		
706058								0	3551		0	0	30464		18874	77	52889	0			2646	6		
706151								0	2906		0	0	26980		102990	166	132876	0			11060	31		
706236								0	8223		1960	2	63962		21674	134	95819	0			2520	4		
706254								0	4439		0	0	78977		35085	165	118501	0			3581	10		
706450								0	1124		0	0	18798		12582	59	32504	0			0	0		
706656								0	3639		0	0	49935		29775	112	83349	0			1366	3		
707354								0	34441		1280	4	407743		304943	926	748407	0			15472	31		
708052								0	8313		0	0	44797		15368	94	68478	0						
708137								0	10785		0	0	200559		107916	319	319260	0			3344	6		
708164								0	2253		287	1	57390		68482	274	128411	0			5627	12		
708333								0	5484		948	3	61067		28684	150	96183	0			0	0		
708379								0	17695		1566	5	71142		48608	164	139011	0			2085	4		
708454								0	15333		1456	5	117778		83772	357	218339	0			11420	13		
708753								0	1560		0	0	16831		5101	32	23492	0			449	1		
709031								0	20707		820	3	131175		52952	329	205654	0			3307	9		
709143								0	7958		262	1	143851		104181	451	256252	0			0	0		
709358								0	8089		0	0	93627		63029	226	164745	0			1912	5		
709451								0	6506		0	0	46851		30989	100	84347	0			1166	4		
709554								0	2710		608	2	41955		81568	212	126841	0	123476	0	39439	51		
709602								0	19954		2118	5	214563		440159	804	676794	0			5439	8		
709639								0	28792		2615	8	150249		69157	315	250813	0			6823	9		
709648								0	9095		0	0	110529		100121	346	219745	0			9626	18		
709675								0	43		0	0	46380		58424	130	104847	0			0	0		
709956								0	0		0	0	21872		19429	61	41301	0			0	0		
710176								0	6621		254	1	45811		36526	160	89212	0			511	2		
710251								0	10999		546	2	146750		115463	505	273758	0	271034	0	3952	9		
710859								0	5322		0	0	92197		87883	305	185402	0			14746	18		
711472	740725	0			0			0	1420		269	1	251555		487480	1066					90005	172		
711520								0	2972		0	0	38388		46124	88	87484	0			4779	7		
711548								0	8395		0	0	98416		75985	286	182796	0			18350	19		
711753								0	1766		0	0	23508		23580	61	48854	0			656	2		
711801								0	36009		2186	6	195955		98338	465	332488	0			7076	16		
711959								0	105		0	0	6787		600	4	7492	0			252	1		
712031								0	28359		1962	5	167913		264958	513	463192	0			33815	22		
712059								0	15462		650	1	279769		149976	618	445857	0			29793	44		
712648								0	3362		0	0	41735		29865	126	74962	0			992	1		
712956								0	3161		0	0	75765		60218	199	139144	0			12676	19		
713038								0	1177		0	0	20079		14220	67	35476	0						
713047								0	2261		0	0	17472		9981	49	29714	0			945	1		
713140								0	4952		0	0	23611		17429	93	45992	0			2252	5		
713252								0	1572		338	1	20213		4513	29	26636	0			1537	3		
713926								0	27501		800	2	233362		82542	434	344205	0			5459	14		
714165								0	1018		0	0	23405		25477	76	49900	0			1470	4		
714437								0	3398		1205	3	50383		37328	180	92314	0			2831	6		
714839								0	4382		1671	3	118728		59772	259	184553	0			13176	15		
714978								0	6916		379	1	98110		100300	414	205705	0			7302	10		
715032								0	3274		0	0	25796		20916	60	49986	0			582	2		
715144								0	5714		0	0	120495		60384	211	186593	0			4243	7		
715340								0	2066		0	0	33383		102048	138	137497	0			622	2		
715630								0	9590		0	0	78706		35957	165	124253	0						
715751								0	641		427	1	31056		21418	98	53543	0			4729	13		
716413							723430	0	5630		0	0	238307		922209	1064	1166147	0	1224552	0	42148	50		
716655								0	17177		809	3	328264		193105	650	539355	0	535464	0	7516	17		
716833							273490	0	103936		3840	8	845939		446893	2388	1400608	0	1413708	0	24167	41		
716851								0	6134		0	0	71024		29345	111	106503	0			3313	7		
716954								0	6514		422	1	95499		14511	40	116946	0			1432	3		
717232								0	2871		1299	4	29534		20499	102	54203	0						
717513								0	7229		0	0	103894		57023	271	168146	0	160050	0	12627	25		
717737								0	20723		2184	7	341417		187242	655	551565	0			14356	21		
717867								0	1451		0	0	22624		26007	102	50747	665			2087	5		
717924							345420	0	67420		3466	10	615898		374843	1610	1061627	0	1051318	0	65612	111		
718079								0	7261		337	1	50750		24378	121	82726	0			633	2		
718145								0	15561		359	1	189510		154196	459	359626	0			27118	37		
718275								0	0		0	0	25041		43951	134	68992	0			7569	9		
718538								0	17949		527	2	125812		51059	296	195348	0			3550	8		
718547								0	6072		0	0	77085		22045	133	105196	-6			1568	5		
718556								0	2129		0	0	29942		22615	70	54686	0			3002	6		
718930								0	12620		0	0	164383		106639	445	283642	0			10470	19		
719030								0	4043		560	2	29690		7211	41	41504	0			1542	4		
719441								0	3116		0	0	131374		48945	95	183436	0			0	0		
719610								0	9569		1177	3	56307		52959	207	120012	0			15596	25		
719656								0	10582		0	0	137619		74718	351	222919	0			6671	10		
719955								0	5761		0	0	125251		106491	331	237503	0			14354	31		
719964								0	1860		0	0	28175		21187	113	51222	0			2942	7		
720157								0	1292		0	0	10939		8113	32	20344	0						
720166								0	965		0	0	25735		11534	45	38234	0			0	0		
720344								0	10255		0	0	55479		31230	99	96964	0						
720465								0	36176		2110	8	571000		343964	1310	953250	0	908262	0	63642	100		
720746								0	9173		306	1	110274		51731	215	171484	0			2811	6		
720858								0	3959		0	0	42747		10568	40	57274	0			2814	6		
720951								0	4648		623	2	60364		84950	258	150586	0			7026	14		
721350								0	6191		387	1	81614		70656	195	158848	0	146439	0	15078	23		
721659								0	6807		448	1	43021		39366	125	89642	0			2775	4		
721752								0	4188		339	1	22977		12353	43	39857	0			5947	7		
721949								0	21136		2030	3	247607		107659	462	378432	0			9935	18		
722227								0	922		0	0	20243		4023	29	25188	0			0	0		
722432								0	22572		2344	6	105828		30174	176	160918	0			3951	6		
722544							397094	0	55935		2909	9	395824		422731	1117	877399	0	877813	0	18214	54		
722816								0	26261		1332	4	235252		195280	653	458125	0			31505	51		
723112	43515371	11289019	42406915	9552114	11289019	9552114	10486743	0	792330		25391	76	18338027		13070605	29201					4039340	3263		
723158								0	3521		290	1	55487		15671	92	74969	0			255	1		
723550								0	2690		723	2	26042		9553	53	39008	0						
723653								0	3027		0	0	40428		51517	171	94972	0			2179	6		
723710								0	29554		3003	3	249726		104613	416	386896	0			18453	18		
723747								0	2303		282	1	20423		7378	41	30386	0			0	0		
723756								0	2958		0	0	23106		7121	29	33185	0			0	0		
723822								0	12631		549	2	89289		20870	117	123337	0			2614	6		
723868								0	3463		294	1	60136		48785	191	112678	0			6535	12		
724230								0	8743		0	0	108785		68054	396	185582	0			0	0		
724351								0	5560		0	0	99948		90036	297	195545	0			12148	23		
724548								0	5972		1993	5	21500		22852	88	52317	0						
724744								0	7468		0	0	65823		30162	111	103453	0			6695	11		
724753								0	0		0	0	17102		5924	32	23026	0			0	0		
724847								0	21806		516	2	214571		110804	591	347697	0			12096	20		
724940								0	2868		395	1	16082		9830	47	29175	0						
725376								0	7224		825	3	17440		5335	39	30824	0			0	0		
725732	686402	88704			88704			0	25		0	0	218521		379152	1287					55730	79		
725741								0	2864		292	1	55158		42113	182	100428	0			378	1		
725844								0	3479		0	0	25287		18802	54	47568	0			0	0		
725853								0	1190		1015	1	36627		45969	143	84801	0			8944	18		
726234								0	5177		366	1	130926		162779	462	299248	0			23054	40		
726355								0	1385		364	1	9703		3405	12	14857	0						
726458								0	4218		1526	1	30646		11448	57	47838	0			0	0		
726953								0	1409		1044	2	20448		33251	128	56680	528			8423	13		
727156								0	6065		332	1	14018		8090	51	28505	0			0	0		
727343								0	3319		365	1	25639		22530	66	51853	0			639	1		
727455								0	1269		0	0	29560		98931	267	129760	0			24180	38		
727530								0	1610		269	1	25531		17071	43	44491	9						
728452								0	3308		384	1	60129		24463	127	88284	0			1633	5		
728742								0	26643		2595	7	203117		206818	647	439173	0			105418	56		
728948								0	5498		0	0	134451		101509	275	241461	3			2021	5		
728957								0	11537		365	1	91737		39782	174	143421	0			0	0		
729011								0	12316		326	1	91620		41899	199	146161	0			578	1		
729057								0	3957		268	1	44218		24879	102	73322	0			3632	7		
729132	402099	40758			40758			0	0		0	0	51732		309609	760					41723	69		
729310								0	19391		1501	4	155071		66668	308	242631	0			6570	12		
729459								0	3023		363	1	28940		14944	60	47270	0			2773	5		
729842								0	2290		257	1	42969		24334	116	69850	0						
729945								0	5818		584	2	48512		35037	150	89951	0			5790	12		
730446								0	4424		270	1	48198		22222	90	75114	0			3178	8		
730745								0	1514		0	0	13399		3697	18	18610	0			1896	4		
730754								0	84		0	0	23831		11042	56	34957	0			286	1		
730857								0	4157		529	1	54480		31080	171	90246	0						
731050								0	5093		284	1	77010		26012	151	108399	0			1479	5		
731247							139723	0	93298		2278	6	769679		375757	1694	1241012	0	1235786	0	22439	35		
731957								0	431		0	0	14800		5307	30	20538	0			0	0		
732178								0	9414		834	3	95958		68109	218	174316	0						
732253								0	1475		0	0	29510		11848	57	42833	0			0	0		
732459								0	2693		715	1	29651		19382	96	52441	0			1290	3		
732637								0	2590		0	0	38354		15222	84	56166	0			1908	5		
732758								0	0		0	0	126497		82668	150	209641	476			73887	90		
732918								0	22341		1748	3	262106		138111	608	424306	0			9141	19		
732945								0	2633		0	0	39844		23992	101	66469	0			2237	6		
732954								0	1702		904	3	26245		8292	51	37143	0						
733045								0	2985		263	1	24475		8570	43	36293	0			1110	3		
733054								0	20229		1822	5	104819		86927	281	213797	0			5261	12		
733540								0	1024		0	0	12460		10470	42	23954	0						
733559								0	1172		0	0	17449		4346	20	22967	0			0	0		
733661								26647	0		0	0	31981		7092	48	39073	0			0	0	FIRSTRUST BANK	
733755								0	3147		540	1	36158		10868	57	50714	0			0	0		
733951								0	1813		0	0	28641		31829	98	62283	0			2406	7		
734051								0	3101		0	0	30356		12871	66	46328	0			1435	4		
734248								0	16655		0	0	86466		64991	222	168112	0			8173	11		
734350								0	1264		381	1	52470		95753	393	149868	0			3797	5		
734538								0	0		0	0	2618		61964	90	78308	13726			56663	56		
734613								0	22073		1503	5	113339		30523	145	167438	0			262	1		
734855								0	1859		0	0	17703		8645	47	28209	0			1195	2		
734949								0	1921		0	0	26819		16476	55	45216	0			1048	2		
735049								0	4696		254	1	25567		14398	57	44915	0			1702	4		
735067								0	1190		0	0	14789		18908	49	35035	148			0	0		
735142								0	2987		263	1	23804		10350	47	37404	0			1414	1		
735357								0	291		0	0	6127		4001	11	10466	47			274	1		
735414								0	3646		0	0	24617		11616	57	39879	0						
735441								0	37375		1635	5	188963		144105	715	372078	0	368247	0	5887	7		
735656								0	3138		0	0	37536		19918	101	60592	0	0	0	2870	3		
735768								0	8576		662	1	156719		273111	856	439068	0			53938	96		
735852								0	32272		502	2	257481		200500	882	490755	0			9461	12		
736158								0	2157		350	1	13309		5135	31	20951	0			0	0		
736206								0	14863		351	1	314371		439784	1606	769369	0			71379	97		
736448								0	38577		1766	5	460948		221521	970	747812	25000	737922	25000	19802	34		
736550								0	3644		317	1	51325		31225	122	86510	0			4403	6		
736662								0	0		0	0	10265		14540	45	24805	0			1905	2		
736877								0	43434		3098	7	279207		90941	597	416680	0			5594	8		
737548								0	15572		0	0	181410		152220	399	349202	0			18166	31		
737632								0	6598		1062	2	163013		110158	333	280831	0			19521	34		
737753								0	3455		0	0	24189		8681	39	36325	0			1137	3		
738013								0	3709		0	0	224153		158211	659	386073	0	380619	0	14341	32		
738040								0	35501		2164	4	319030		206505	984	563200	0			31618	51		
738143								0	7234		491	1	96721		82707	244	187153	0						
738255								0	4750		0	0	53896		18687	100	77333	0			1989	5		
738303								0	45587		5679	13	348493		247263	1277	647022	0			8476	15		
738611								0	372		0	0	24542		10153	55	35067	0						
738657								0	1152		0	0	19599		5735	47	26486	0			0	0		
738769								0	9234		298	1	141318		116477	497	267327	0			24863	39		
739159								0	978		0	0	8740		8344	20	18062	0			5326	4		
739346								0	1978		270	1	20318		21923	101	44489	0			2241	3		
739355								0	5431		689	2	67879		68558	317	142557	0			4093	10		
739430								0	15957		956	3	112644		82602	281	212159	0			7121	16		
739560							832229	0	20907		1138	4	458722		1043901	2157	1524668	0	1535521	0	241876	242		
739832								0	4850		0	0	34693		18220	101	57763	0			302	1		
739850								0	57		0	0	18145		9244	62	27446	0			404	1		
740249								0	6036		0	0	68053		43138	177	117227	0			0	0		
740258								0	282		0	0	20300		2665	23	23247	0			0	0		
740931							168279	0	0		0	0	936684		187665	188	1302676	178326	1144675	124382	175305	107		
741068								0	2432		0	0	38044		26290	105	66766	0			0	0		
741152								0	663		0	0	21457		10026	53	32146	0			1922	6		
741330								0	25823		1553	5	344292		231281	956	602950	0			0	0		
741358								0	327		465	1	5580		3733	17	10105	0						
741639								0	1180		0	0	15901		5400	32	22481	0			759	2		
741648								0	1628		0	0	26356		8626	50	36610	0			759	1		
741657								0	7048		530	1	61679		21186	114	90443	0			3825	9		
741844								0	6600		0	0	67475		33593	177	107668	0			2916	7		
741871							1196745	0	332104		13204	42	3058378		4644976	11867	8048699	38	8085113	50	337950	496		
741956								0	1274		0	0	21125		12756	63	35155	0						
742056								0	2712		0	0	36755		36957	179	76424	0			2655	6		
742355								0	5011		0	0	42827		18686	74	66524	0			282	1		
742542								0	1854		288	1	36485		25742	94	64369	0						
742560	270946	0			0			0	0		0	0	13745		257201	318								
742636								0	1103		330	1	48543		85006	216	134982	0			24942	38		
742944								0	9724		268	1	87939		39438	181	137369	0	133005	0	7324	12	NO	
