"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
495857																																																																																																																																																																																				2216	0	0	27758	0	39494	0	100	0	3247	38383	0	0	0	0	2585	0	0	0	0	0	0	100	100	603	30321	845	981	7063	0	0	0.0661	0.1908	0.1834	0	0	0	2485	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13550	
496171																																																																																																																																																																																				11585	0	0	82	19144	360973	15	3130	0	36102	355335	0	0	0	0	39341	0	0	182	37067	0	0	3130	3145	8592	28185	20626	18758	306857	444	0	0.1019	0.1152	0.106	0	0	0	36196	3145	-94	0	0	2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	341450	
496434																																																																																																																																																																																				852	0	0	728	17229	32024	0	129	0	4419	32355	0	0	0	0	4689	0	0	0	0	0	0	129	129	1261	14717	5977	1556	10412	0	0	0.1409	0.2869	0.279	0	0	0	4560	129	-141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16344	
496845																																																																																																																																																																																				5247	0	0	0	43434	203747	0	1941	0	16457	203389	216	0	0	0	18956	0	0	0	0	0	0	1877	1877	4393	46058	32827	8419	123408	0	0	0.084	0.1263	0.1138	0	0	0	17079	1877	-658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	150116	
496957																																																																																																																																																																																				204	0	0	0	2075	18409	26	241	0	2558	18806	0	0	0	0	2759	0	0	0	0	0	0	190	216	215	3910	260	1812	14270	0	0	0.1352	0.1823	0.1681	0	0	0	2543	216	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	15131	
497039																																																																																																																																																																																				19711	0	0	40736	30089	418224	0	2902	0	44319	414279	0	0	0	0	46836	0	0	2307	1380	0	0	2902	2902	12140	80445	116827	28893	211487	0	0	0.1062	0.1611	0.1511	0	0	0	43934	2902	-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290813	
497404																																																																																																																																																																																				763743	0	0	64126	4416169	32082074	73	223030	0	6802022	32041970	22767	0	0	0	2569902	61531	57990	91962	2723584	-20951	457346	230937	688356	653204	5081908	4052540	1238191	17290931	31490	0	0.0695	0.1158	0.0848	0.0694	0.0847	0.1156	1881546	688356	-13109	30683	696934	2069773	301	0	0	0	0	0	0	0	0	0	0	0	0	0	65810	0	0	22198123	
497655																																																																																																																																																																																				2760	0	0	64701	493	94960	124	460	0	8236	95522	0	0	0	0	8466	0	0	0	353	0	0	319	443	25935	47937	11459	4068	9906	0	0	0.084	0.3346	0.3171	0	0	0	8023	443	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	25299	
497851																																																																																																																																																																																				7890	0	0	0	28557	131690	0	989	0	15377	131743	0	0	0	0	16494	0	0	0	6145	0	0	989	989	3558	28739	32436	8621	68160	0	0	0.1177	0.1757	0.1652	0	0	0	15505	989	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93875	
497954																																																																																																																																																																																				1005	0	0	0	198	34717	0	348	0	4121	35721	0	0	0	0	3882	0	0	54	2651	0	0	266	266	2156	10419	8229	2654	13756	0	0	0.1027	0.1829	0.1704	0	0	0	3616	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	21226	
497972																																																																																																																																																																																				5171	0	0	0	323561	580179	0	2609	0	40665	586222	757	0	0	0	45971	0	0	0	0	0	0	2609	2609	195031	113373	129082	9782	149388	0	0	0.073969	0.194049	0.183036	0	0	0	43362	2609	-3419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	0	236904	
498148																																																																																																																																																																																				10493	0	0	0	49626	386403	0	3044	0	30479	385852	0	0	0	0	34020	0	0	0	3987	0	0	3044	3044	4209	65324	90039	18529	230785	220	0	0.08034	0.115922	0.105549	0	0	0	30976	3044	-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293474	
498317																																																																																																																																																																																				18982	0	0	12088	66328	741487	0	6833	0	66474	730369	0	0	0	0	73256	0	0	0	55339	0	0	6833	6833	7369	100266	230439	32090	410828	0	0	0.091104	0.125218	0.113539	0	0	0	66423	6833	-1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585026	
498362																																																																																																																																																																																				21994	0	0	413	73728	324894	0	2314	0	30664	322000	0	0	0	0	27919	2498	0	3518	0	0	0	2324	2324	17722	102403	35400	24114	166756	1291	0	0.080829	0.134259	0.123083	0	0	0	25595	2324	-276	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	207949	
498456																																																																																																																																																																																				1328	0	0	504	2065	23288	0	152	0	2408	23421	0	0	0	0	1965	0	0	0	8	0	0	152	152	824	6348	2949	1832	12721	0	0	0.0794	0.1256	0.1159	0	0	0	1813	152	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15645	
498531																																																																																																																																																																																				3202	0	0	10630	6489	255748	0	3373	0	20170	252820	0	0	0	0	22427	0	0	0	2838	0	0	2311	2311	2442	11778	130042	11353	114770	1832	0	0.0796	0.122	0.1095	0	0	0	20116	2311	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	183784	
498625																																																																																																																																																																																				3461	0	0	694	13234	88524	0	848	0	8127	86987	3872	0	0	0	8908	0	0	450	0	0	0	711	711	2972	17891	32544	4293	36060	0	0	0.094232	0.156908	0.144385	0	0	0	8197	711	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	56772	
498746																																																																																																																																																																																				2700	0	0	0	51171	114232	0	1094	0	18608	114786	0	0	0	0	19843	0	0	0	0	0	0	704	704	28822	29369	14996	2442	42704	0	0	0.1669	0.355	0.3424	0	0	0	19139	704	-656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	55892	
498942																																																																																																																																																																																				2792	0	0	0	20481	62302	0	411	0	9898	61231	8	0	0	0	10180	0	0	0	2546	0	0	411	411	2811	20389	8142	1226	31566	0	0	0.1595	0.2484	0.2383	0	0	0	9769	411	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40990	
499154																																																																																																																																																																																				236	0	0	2291	10683	54139	0	220	0	4261	54670	0	0	0	0	4481	0	0	0	109	0	0	220	220	233	12559	3955	6724	37612	0	0	0.0779	0.1063	0.1011	0	0	0	4261	220	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	42157	
499239																																																																																																																																																																																				5027	0	0	0	4547	159929	0	1374	0	13218	151488	0	0	0	0	14652	0	0	0	1999	0	0	1374	1374	608	15222	13955	3938	131578	7324	0	0.0877	0.1022	0.0926	0	0	0	13278	1374	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143324	
499453																																																																																																																																																																																				3560	0	0	8582	7933	78641	0	504	0	11979	80938	122	0	0	0	7378	0	0	0	0	0	0	504	504	1759	10679	20060	3250	41592	0	0	0.0908	0.1372	0.1278	0	0	0	6874	504	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53770	
499501																																																																																																																																																																																				4611	0	0	0	51557	244090	131	634	0	27661	241435	0	0	0	0	28661	0	0	1149	3827	0	0	634	765	7026	40700	143814	6822	53678	0	0	0.115549	0.204645	0.199183	0	0	0	27896	765	-248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140052	
499538																																																																																																																																																																																				3602	0	0	0	11417	84037	0	610	0	7643	84206	0	0	0	0	8417	0	0	0	86	0	0	610	610	1179	22694	11897	2992	49041	0	0	0.0927	0.1389	0.1289	0	0	0	7807	610	-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60580	
499743																																																																																																																																																																																				688	0	0	200	6226	22437	0	147	0	2953	22613	0	0	0	0	3154	0	0	0	0	0	0	146	146	4033	3970	3457	530	11204	0	0	0.133	0.2298	0.2191	0	0	0	3008	146	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13727	
499752																																																																																																																																																																																				13284	0	0	3717	399	125979	0	976	0	11667	125154	0	0	0	0	12704	0	0	554	1575	0	0	1030	1030	2731	14675	20336	6446	89219	0	0	0.0933	0.1214	0.1115	0	0	0	11674	1030	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104667	
499855																																																																																																																																																																																				9138	0	0	26155	0	301454	0	1879	0	25260	303190	0	0	0	0	27139	0	0	1052	2622	0	0	1879	1879	5614	25264	16377	5381	256078	0	0	0.083314	0.099492	0.092604	0	0	0	25260	1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272775	
500050																																																																																																																																																																																				43122	0	0	0	498171	1227611	0	10034	0	118385	1198515	0	0	0	0	107725	507	0	0	29431	0	0	7935	7935	53805	635897	78631	45381	453559	124	0	0.084979	0.17029	0.157747	0	0	0	99790	7935	-5252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2174	632597	
500256																																																																																																																																																																																				4723	0	0	93114	0	139323	0	484	0	14936	142044	0	0	0	0	15420	0	0	56	0	0	0	484	484	9785	98582	4855	2288	26585	0	0	0.105151	0.316262	0.306336	0	0	0	14936	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48757	
500407																																																																																																																																																																																				17853	0	0	29306	88429	579701	0	4198	0	50480	578111	0	0	0	0	53555	0	0	3188	17711	0	0	4333	4333	14046	116119	185255	23691	267950	0	0	0.0856	0.1358	0.1251	0	0	0	49329	4333	-1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	394251	
500658																																																																																																																																																																																				6130	0	0	0	1115	50863	0	415	0	5103	46303	0	0	0	0	5510	0	0	0	1222	0	0	415	415	1173	9615	2454	4275	38028	0	0	0.11	0.1312	0.1213	0	0	0	5095	415	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42009	
501039																																																																																																																																																																																				3054	0	0	0	4268	25918	0	215	0	3354	25113	0	0	0	0	3609	0	0	0	0	0	0	195	195	0	10783	4038	1286	11404	0	0	0.1359	0.2319	0.2194	0	0	0	3414	195	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	15560	
501105	1484955	0	0	101059	7530861	54391344	1164	635098	0	6271596	54338486	47443	0	0	150394	4882057	1032692	606492	427210	5253067	0	977278	590272	1568714	814061	9234193	6107732	2210778	35853505	1457511	0	0.0646	0.1035	0.0702	0	0	0	3313343	1568714	-54903	89778	3712833	2248872	9537	0	0	0	0	0	0	0	0	0	0	0	0	0	148617	0	54061	47167680	51326145	0	0	0	0	0	38638817	2514	31425	31425	3382563	3382563	0	494166	0	2888397	0	0	3012341	0	-815	0	0	0	0	472476	1012479	0	0	0	97003	0	4056	-91068	134823	6964771	76718	445617	0	0	62101	1158505	236905	-4303	68588	818356	4805782	32950394	89810	0	2460	52369	5755	5651625	3022512	138174	265803	14358	2381853	213605	0	20225	0	193380	9489	0	17	0	9472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951395	951395	0	0	656299	295096	0	0	0	0	0	0	2626534	0	66827	9167	2550540	0	80225	68392	814061	9895653	6841590	41821815	0	1979131	3420795	41821815	47221741	0	11220	11220	3314158	0	0	1484955					54391344																																																								
501132																																																																																																																																																																																				8534	0	0	0	121625	368567	0	1854	0	33134	364194	0	0	0	0	35110	0	0	0	0	0	0	1854	1854	4042	118653	60392	25086	187980	577	0	0.0915	0.1444	0.1367	0	0	0	33256	1854	-854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243194	
501459																																																																																																																																																																																				10969	0	0	53574	0	334327	0	2813	0	31215	324777	0	0	0	0	34028	0	0	3584	28041	0	0	2813	2813	1242	54736	57018	18802	224144	0	0	0.0961	0.1213	0.1112	0	0	0	31215	2813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280614	
501655																																																																																																																																																																																				772	0	0	0	8189	34039	0	293	0	3157	35411	0	0	0	0	2758	0	0	0	0	0	0	293	293	122	5669	10265	1515	17667	0	0	0.0713	0.1127	0.1007	0	0	0	2465	293	-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24481	
501758																																																																																																																																																																																				4298	0	0	0	11393	90240	0	497	0	11497	93346	0	0	0	0	8756	0	0	38	0	0	0	497	497	1898	20836	26587	5285	38194	3062	0	0.0919	0.1573	0.1483	0	0	0	8259	497	-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55674	
501767																																																																																																																																																																																				4542	0	0	7844	6669	126768	0	1072	0	18701	128341	0	0	0	0	19109	0	0	0	41	0	0	1072	1072	4520	17799	26271	9135	78553	0	0	0.141258	0.200147	0.188919	0	0	0	18037	1072	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	95475	
501815																																																																																																																																																																																				4701	0	0	15916	44777	178174	0	1472	0	16646	179694	0	0	0	0	18431	0	0	565	451	0	0	1290	1290	4977	67951	36709	8788	70758	0	0	0.09539	0.17889	0.166369	0	0	0	17141	1290	-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	103030	
502111																																																																																																																																																																																				3982	0	0	20298	434	168827	0	1500	0	27257	171395	0	0	0	0	28756	0	0	0	4241	0	0	1500	1500	3147	21021	0	2088	146159	0	0	0.159	0.1883	0.1785	0	0	0	27256	1500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152684	
