"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
640246																																																																																																																																																																																	3132	2845	0	0	0	8902	93039	189903	0	0	1224	0	24032	189233	0	0	0	0	24115	0	0	617	0	227	0	0	1224	1224	11359	71875	38180	4783	67982	0	0	0.1210	0.2360	0.2240	0.0000	0.0000	0.0000	22891	1224	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
640442																																																																																																																																																																																	1474	640	0	0	0	8224	0	61302	0	0	702	0	5128	61802	50	0	0	0	4867	0	0	0	0	381	0	0	603	603	346	12181	7241	2995	42236	65	0	0.0700	0.1007	0.0883	0.0000	0.0000	0.0000	4264	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	
640451																																																																																																																																																																																	12147	21510	0	0	0	0	64165	427446	0	0	4749	0	48179	418079	0	0	0	0	47002	0	0	1771	0	0	0	0	3874	3874	4059	93541	79562	18407	249622	3177	0	0.1043	0.1521	0.1396	0.0000	0.0000	0.0000	43128	3874	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	
640554																																																																																																																																																																																	1633	5048	0	0	0	7408	362	50166	0	0	396	0	4414	50401	0	0	0	0	4810	0	0	4	0	901	0	0	396	396	184	11221	4223	3526	34933	0	0	0.0876	0.1210	0.1111	0.0000	0.0000	0.0000	4414	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
640844																																																																																																																																																																																	1184	106	0	0	0	2758	8876	24619	0	0	138	0	3556	25154	0	0	0	0	3186	0	0	0	0	0	0	0	138	138	1360	11306	2989	964	8587	0	0	0.1229	0.2581	0.2469	0.0000	0.0000	0.0000	3048	138	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
640956																																																																																																																																																																																	4388	8203	0	0	0	4206	27625	92992	0	0	770	0	10590	95371	0	0	0	0	11059	0	0	1511	210	0	0	0	770	770	488	34351	6025	3384	52414	0	0	0.1079	0.1730	0.1610	0.0000	0.0000	0.0000	10289	770	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641047																																																																																																																																																																																	2098	3301	0	0	0	0	18751	59577	0	0	859	0	10287	58999	0	0	0	0	10420	0	0	41	0	954	0	0	476	476	659	18909	13068	1903	27280	0	0	0.1685	0.2762	0.2635	0.0000	0.0000	0.0000	9944	476	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	
641252																																																																																																																																																																																	4862	850	0	0	0	909	7828	61859	0	0	673	0	6930	61618	0	0	0	0	7376	0	0	48	8	0	0	0	585	585	2327	13222	5376	2982	41437	0	0	0.1102	0.1578	0.1453	0.0000	0.0000	0.0000	6791	585	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	
641355																																																																																																																																																																																	3256	770	0	0	0	0	16250	86437	0	0	648	0	6834	85548	0	0	0	0	7399	0	0	0	81	0	0	0	648	648	4516	15677	7187	5001	59622	0	0	0.0789	0.1115	0.1017	0.0000	0.0000	0.0000	6751	648	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641364																																																																																																																																																																																	2712	5000	0	0	0	3802	0	37744	0	0	595	0	5677	37805	0	0	0	0	5915	0	0	0	0	0	0	0	238	238	302	11212	19983	2325	6841	0	0	0.1502	0.3160	0.3033	0.0000	0.0000	0.0000	5677	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	
641449																																																																																																																																																																																	2012	757	0	0	0	0	39154	86337	0	0	448	0	8096	87593	0	0	0	0	8053	0	0	711	0	1099	0	0	448	448	5029	25228	26168	2290	29869	0	0	0.0868	0.1635	0.1544	0.0000	0.0000	0.0000	7605	448	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641515																																																																																																																																																																																	6408	17700	0	0	0	1734	45336	246694	0	0	1570	0	35073	245172	0	0	0	1053	36156	0	0	64	115	0	0	0	1570	1570	5990	52147	64015	7742	125600	0	0	0.1411	0.2150	0.2057	0.0000	0.0000	0.0000	34586	1570	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	
641551																																																																																																																																																																																	1750	1195	0	0	0	0	1171	13727	0	0	191	0	1402	13212	0	0	0	0	1489	0	0	0	0	437	0	0	138	138	119	3101	897	486	9750	0	0	0.1024	0.1355	0.1230	0.0000	0.0000	0.0000	1351	138	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	
641579																																																																																																																																																																																	4235	8377	0	0	0	6471	14056	148273	0	0	1256	0	22076	148355	0	0	0	0	23025	0	0	100	103	19899	0	0	1256	1256	1406	28494	16969	3541	102166	1076	0	0.1467	0.1821	0.1727	0.0000	0.0000	0.0000	21769	1256	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641654																																																																																																																																																																																	1977	0	0	0	0	0	8035	31837	0	0	298	0	3503	30999	0	0	0	0	3685	0	0	185	639	256	0	0	263	263	563	7496	10049	781	13895	0	0	0.1104	0.1753	0.1628				3422	263	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	
642259																																																																																																																																																																																	36127	8325	0	0	0	5769	80665	408960	0	0	2332	0	37835	401267	0	0	0	0	31079	0	0	2138	0	0	0	0	2332	2332	19629	95495	35844	12426	250970	165	0	0.0732	0.1071	0.0991	0.0000	0.0000	0.0000	28747	2332	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642370																																																																																																																																																																																	11187	0	0	0	0	8000	43650	427757	0	0	2290	0	31868	420133	0	0	0	0	34020	0	0	1106	0	22522	0	0	2290	2290	2780	67387	202951	9601	156735	0	0	0.0755	0.1201	0.1121	0.0000	0.0000	0.0000	31730	2290	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
642437																																																																																																																																																																																	5171	1840	0	0	0	0	44754	113028	0	0	1310	0	13200	111079	0	0	0	0	13861	0	0	123	0	0	0	0	1201	1201	1225	12001	14688	3385	85867	0	0	0.1140	0.1449	0.1323				12660	1201	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	
642549																																																																																																																																																																																	15748	69900	0	0	0	1159	120351	661635	0	0	5760	0	50136	648041	0	0	11144	0	53646	0	0	5276	182	31224	0	0	5760	5760	6699	198141	67363	22886	391865	22715	0	0.0739	0.1098	0.0981	0.0000	0.0000	0.0000	47886	5760	1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642839																																																																																																																																																																																	2599	0	0	0	0	0	10089	65769	0	0	695	0	5313	62581	0	0	0	0	5792	0	0	605	0	2247	0	0	684	684	1	10601	9393	2740	46158	0	0	0.0816	0.1059	0.0934	0.0000	0.0000	0.0000	5108	684	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	
642857																																																																																																																																																																																	4227	2680	0	0	0	10439	29555	124577	0	0	781	0	12429	125110	0	0	0	0	12136	0	0	360	0	0	0	0	781	781	4991	30809	9643	4099	78745	0	0	0.0914	0.1347	0.1260	0.0000	0.0000	0.0000	11355	781	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642866																																																																																																																																																																																	725	5600	0	0	0	0	1560	9263	0	0	21	0	651	8826	0	0	0	0	860	0	0	0	0	0	0	200	21	221	46	7817	148	581	1251	0	0	0.0724	0.2978	0.2213	0.0000	0.0000	0.0000	639	221	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642969																																																																																																																																																																																	74498	104700	0	0	0	4300	196479	2620721	0	0	34586	0	316646	2716362	4933	0	0	0	260852	0	0	24641	2247	458004	5897	0	30529	30529	80921	341642	89583	115512	2049146	0	4106	0.0873	0.1070	0.0945	0.0000	0.0000	0.0000	230323	30529	2140	16369	1009900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21419	0	4057	
643340																																																																																																																																																																																	5004	3150	0	0	0	9164	22523	178191	0	0	1629	0	18374	176011	0	0	0	0	19552	0	0	110	0	1480	0	0	1488	1488	1760	37034	57718	4441	83308	134	0	0.1026	0.1631	0.1507				18064	1488	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	
643368																																																																																																																																																																																	454	2020	0	0	0	19749	9889	52077	0	0	116	0	3912	50747	0	0	0	0	4040	0	0	0	0	98	0	0	116	116	4562	30435	5992	1040	11223	0	0	0.0773	0.1985	0.1928	0.0000	0.0000	0.0000	3924	116	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643452																																																																																																																																																																																	2593	5350	0	0	0	0	20737	74578	0	0	556	0	6790	73377	0	0	0	0	7231	0	0	374	0	2022	0	0	556	556	8667	21934	6557	3178	37801	0	0	0.0910	0.1543	0.1425	0.0000	0.0000	0.0000	6675	556	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643546																																																																																																																																																																																	2246	0	0	0	0	14964	0	81731	0	0	542	0	9140	78680	12	0	0	0	9682	0	0	0	0	0	0	0	542	542	2634	12523	18644	3514	48472	0	0	0.1162	0.1606	0.1516				9140	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643658																																																																																																																																																																																	29599	5800	0	0	0	2000	0	75954	0	0	300	0	7599	73152	0	0	0	0	7899	0	0	75	0	0	0	0	300	300	1100	36863	4606	2605	33684	0	0	0.1039	0.1819	0.1750	0.0000	0.0000	0.0000	7599	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644057																																																																																																																																																																																	1138	3125	0	0	0	0	5976	46228	0	0	605	0	4078	46350	0	0	0	0	4460	0	0	0	24	0	0	0	450	450	332	9768	5307	1299	31357	0	0	0.0865	0.1245	0.1119	0.0000	0.0000	0.0000	4010	450	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	
644132																																																																																																																																																																																	7628	4475	0	0	0	550	31759	184106	0	0	1349	0	15749	182196	0	0	0	0	16728	0	0	359	0	439	0	0	1349	1349	20729	23583	52652	6947	88097	0	0	0.0844	0.1397	0.1285	0.0000	0.0000	0.0000	15379	1349	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644141																																																																																																																																																																																	3568	4200	0	0	0	7293	4756	65852	0	0	727	0	7738	65994	400	0	0	0	8217	0	0	0	50	0	0	0	510	510	1440	17080	21409	1617	26601	0	0	0.1168	0.2023	0.1898	0.0000	0.0000	0.0000	7707	510	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	
644178																																																																																																																																																																																	20728	1724	0	0	0	24272	21648	451591	0	0	5130	0	43795	437802	0	0	0	0	40167	32000	0	402	611	16383	0	0	4758	4758	8478	41052	70383	25278	328292	19588	0	0.0824	0.1056	0.0931	0.0000	0.0000	0.0000	35409	4758	224	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	372	
644440																																																																																																																																																																																	724	0	0	0	0	6791	0	17475	0	0	80	0	1925	18029	0	0	0	0	2005	0	0	0	0	214	0	0	80	80	154	7467	2438	370	7496	0	0	0.1068	0.1944	0.1866	0.0000	0.0000	0.0000	1925	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644459																																																																																																																																																																																	818	3787	0	0	0	1204	6481	20559	0	0	85	0	3133	20439	121	0	0	0	3175	0	0	0	0	0	0	0	85	85	1079	10670	1991	394	6839	0	0	0.1512	0.3178	0.3092	0.0000	0.0000	0.0000	3090	85	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644600																																																																																																																																																																																	34635	41400	0	0	0	220648	498180	1951591	0	0	11625	0	142215	1923372	0	0	0	0	146723	0	0	0	38307	94834	0	0	11625	11625	274456	553157	206386	30636	921643	0	0	0.0705	0.1224	0.1127	0.0000	0.0000	0.0000	135098	11625	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644646																																																																																																																																																																																	1107	335	0	0	0	0	22535	69798	0	0	611	0	9044	70064	0	0	0	0	9191	0	0	49	0	0	0	0	536	536	4599	21241	10659	3480	33290	0	0	0.1235	0.2145	0.2020	0.0000	0.0000	0.0000	8655	536	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	
644776																																																																																																																																																																																	1621	12800	0	0	0	50750	13901	99957	1284	0	245	0	13723	98740	0	0	0	0	13392	0	0	0	0	0	0	0	245	1529	4765	72662	17439	1269	3730	0	0	0.1202	0.4963	0.4397	0.0000	0.0000	0.0000	11863	1529	1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																																																																																																																																																	2672	835	0	0	0	2668	16386	65800	0	0	1140	0	9074	66408	0	0	0	0	9522	0	0	0	353	0	0	0	556	556	2587	20996	6250	2579	36944	0	0	0.1350	0.2171	0.2044	0.0000	0.0000	0.0000	8966	556	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	
644936																																																																																																																																																																																	2489	2357	0	0	0	8805	328	73461	0	0	559	0	4820	72820	0	0	0	0	5379	0	0	0	159	0	0	0	559	559	804	10527	10003	4030	52686	0	0	0.0662	0.0901	0.0807	0.0000	0.0000	0.0000	4820	559	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	
644963																																																																																																																																																																																	2657	8900	0	0	0	2508	4875	33414	0	0	250	0	3784	33435	0	0	0	0	3959	0	0	6	0	0	0	0	222	222	349	19198	364	558	13698	0	0	0.1118	0.2237	0.2112	0.0000	0.0000	0.0000	3737	222	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	
645054																																																																																																																																																																																	13554	2867	0	0	0	0	70674	325497	0	0	2792	0	28378	321895	0	0	0	0	28589	0	0	0	1906	17640	0	0	2792	2792	2417	79464	64226	8467	179602	494	0	0.0806	0.1204	0.1087	0.0000	0.0000	0.0000	25797	2792	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645157																																																																																																																																																																																	1979	98	0	0	0	0	9015	51320	0	0	413	0	3891	50796	0	0	0	0	4146	0	0	0	0	0	0	0	413	413	552	11296	9608	2043	30107	0	0	0.0735	0.1115	0.1004	0.0000	0.0000	0.0000	3733	413	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
